,Price,Original_Price,Off(%),Rating,Reviews,Free_shipping,Best_seller,Expensive
449,5.4,9.0,40.0,4.9582,7211.0,No,No,U10
450,6.0,8.0,25.0,4.6111,1195.0,No,No,U10
451,10.0,10.0,0.0,5.0,4057.0,Yes,No,U10
452,5.99,5.99,0.0,5.0,432.0,Yes,No,U10
453,10.0,10.0,0.0,,,Yes,No,U10
454,8.5,8.5,0.0,5.0,165.0,Yes,No,U10
455,6.5,6.5,0.0,5.0,72.0,Yes,No,U10
456,5.95,8.5,30.0,4.9497,6738.0,No,No,U10
457,5.56,7.95,30.0,4.7745,2232.0,No,No,U10
458,9.97,9.97,0.0,5.0,186.0,Yes,No,U10
459,1.94,1.94,0.0,4.7547,780.0,No,No,U10
460,3.85,5.5,30.0,4.8958,267.0,No,No,U10
461,0.89,0.99,10.0,4.9184,4450.0,No,No,U10
462,5.59,7.99,30.0,4.8833,1722.0,No,No,U10
463,6.5,6.5,0.0,4.9505,10885.0,No,No,U10
464,0.7,1.0,30.0,4.9574,13988.0,Yes,No,U10
465,5.4,9.0,40.0,4.9582,7211.0,No,No,U10
466,8.09,8.09,0.0,4.9414,3122.0,No,No,U10
467,3.6,6.0,40.0,4.9434,1669.0,Yes,No,U10
468,5.0,5.0,0.0,5.0,432.0,Yes,No,U10
469,8.99,8.99,0.0,4.9596,877.0,Yes,No,U10
470,1.44,1.44,0.0,4.9649,204.0,No,No,U10
471,1.2,1.6,25.0,4.9789,1143.0,No,No,U10
472,10.0,10.0,0.0,4.9538,456.0,Yes,No,U10
473,5.0,5.0,0.0,4.9461,842.0,Yes,No,U10
474,2.17,2.17,0.0,4.8633,2414.0,No,No,U10
475,6.7,9.57,30.0,4.8925,4588.0,No,No,U10
476,5.0,5.0,0.0,4.7778,468.0,No,No,U10
477,3.0,6.0,50.0,4.7778,68.0,No,No,U10
478,10.0,10.0,0.0,5.0,1971.0,Yes,No,U10
479,6.29,6.99,10.0,4.9815,1424.0,No,No,U10
480,7.0,7.0,0.0,4.8333,357.0,Yes,No,U10
481,7.0,7.0,0.0,5.0,428.0,Yes,No,U10
482,10.0,10.0,0.0,4.88,2188.0,Yes,No,U10
483,4.31,4.31,0.0,4.9,259.0,Yes,No,U10
484,10.0,10.0,0.0,5.0,499.0,Yes,No,U10
485,5.0,5.0,0.0,4.9518,1945.0,Yes,No,U10
486,5.0,5.0,0.0,5.0,95.0,No,No,U10
487,9.0,15.0,40.0,4.9298,1221.0,Yes,No,U10
488,5.0,5.0,0.0,4.0,186.0,No,No,U10
489,4.59,5.74,20.0,4.9136,2183.0,No,No,U10
490,8.0,8.0,0.0,5.0,138.0,No,No,U10
491,3.16,3.16,0.0,4.9247,2489.0,No,No,U10
492,3.5,3.5,0.0,4.9796,18904.0,No,No,U10
493,6.95,6.95,0.0,4.8654,1546.0,No,No,U10
494,3.2,3.2,0.0,4.5946,308.0,No,No,U10
495,3.6,4.0,10.0,4.9615,2228.0,Yes,No,U10
496,4.35,4.35,0.0,5.0,38.0,No,No,U10
497,0.7,0.7,0.0,4.9616,1444.0,No,No,U10
498,5.81,5.81,0.0,4.9303,1913.0,Yes,No,U10
499,1.72,1.72,0.0,4.9877,370.0,No,No,U10
500,4.0,4.0,0.0,4.7895,144.0,Yes,No,U10
501,6.75,9.0,25.0,4.9282,1695.0,Yes,No,U10
502,2.58,2.58,0.0,5.0,11.0,No,No,U10
503,8.99,8.99,0.0,4.9872,1593.0,Yes,No,U10
504,4.47,8.95,50.0,4.8889,1413.0,Yes,No,U10
505,5.6,8.0,30.0,4.8833,1722.0,No,No,U10
506,0.89,0.99,10.0,4.9184,4450.0,No,No,U10
507,5.02,5.02,0.0,4.7547,780.0,No,No,U10
508,6.5,6.5,0.0,4.9505,10885.0,No,No,U10
509,0.7,1.0,30.0,4.9574,13988.0,Yes,No,U10
510,5.99,5.99,0.0,5.0,432.0,Yes,No,U10
511,3.6,6.0,40.0,4.9434,1669.0,Yes,No,U10
512,4.8,8.0,40.0,4.9582,7211.0,No,No,U10
513,2.5,2.5,0.0,4.9518,1945.0,Yes,No,U10
514,5.0,5.0,0.0,5.0,337.0,Yes,No,U10
515,6.0,6.0,0.0,4.8,1221.0,Yes,No,U10
516,1.55,1.72,10.0,4.9028,2843.0,No,No,U10
517,1.75,1.75,0.0,4.9565,1177.0,Yes,No,U10
518,3.0,5.0,40.0,4.9366,5008.0,No,No,U10
519,3.3,3.3,0.0,4.8938,1090.0,Yes,No,U10
520,4.19,4.19,0.0,4.5946,308.0,No,No,U10
521,5.6,6.59,15.0,4.8951,3752.0,No,No,U10
522,10.0,10.0,0.0,4.9527,1256.0,Yes,No,U10
523,6.29,6.99,10.0,4.9815,1424.0,No,No,U10
524,1.2,1.6,25.0,4.9789,1143.0,No,No,U10
525,10.0,10.0,0.0,4.9,505.0,Yes,No,U10
526,2.38,2.38,0.0,4.9086,13503.0,No,No,U10
527,8.54,8.54,0.0,4.9783,466.0,No,No,U10
528,10.0,10.0,0.0,4.8466,4612.0,Yes,No,U10
529,3.9,3.9,0.0,4.9796,18904.0,No,No,U10
530,7.0,7.0,0.0,4.8333,357.0,Yes,No,U10
531,2.86,2.86,0.0,4.8585,604.0,Yes,No,U10
532,9.99,9.99,0.0,4.9301,3641.0,No,No,U10
533,10.0,10.0,0.0,4.9517,6082.0,No,No,U10
534,0.7,0.7,0.0,4.9616,1444.0,No,No,U10
535,3.88,4.31,10.0,4.9481,3237.0,No,No,U10
536,10.0,10.0,0.0,5.0,1971.0,Yes,No,U10
537,7.9,7.9,0.0,5.0,103.0,Yes,No,U10
538,2.86,2.86,0.0,4.9849,1630.0,No,No,U10
539,8.99,8.99,0.0,4.9597,1138.0,No,No,U10
540,1.75,1.75,0.0,,,Yes,No,U10
541,3.5,3.5,0.0,4.9118,408.0,No,No,U10
542,6.7,9.57,30.0,4.8925,4588.0,No,No,U10
543,3.16,3.16,0.0,4.9247,2489.0,No,No,U10
544,8.47,8.47,0.0,5.0,11.0,No,No,U10
545,7.0,7.0,0.0,4.8949,3776.0,No,No,U10
546,10.0,10.0,0.0,5.0,190.0,No,No,U10
547,1.25,1.25,0.0,5.0,14.0,No,No,U10
548,8.5,8.5,0.0,4.7059,241.0,No,No,U10
549,0.9,1.0,10.0,4.9617,5169.0,No,No,U10
550,5.6,8.0,30.0,4.8833,1722.0,No,No,U10
551,5.17,5.17,0.0,4.7547,780.0,No,No,U10
552,0.76,0.95,20.0,4.9184,4450.0,No,No,U10
553,0.7,1.0,30.0,4.9574,13988.0,Yes,No,U10
554,6.99,6.99,0.0,4.5946,308.0,No,No,U10
555,6.5,6.5,0.0,4.9505,10885.0,No,No,U10
556,9.0,9.0,0.0,4.8466,4612.0,No,No,U10
557,8.91,8.91,0.0,4.9783,466.0,No,No,U10
558,1.5,1.5,0.0,4.9286,1101.0,Yes,No,U10
559,7.0,7.0,0.0,4.8333,357.0,Yes,No,U10
560,1.3,1.3,0.0,5.0,4097.0,Yes,No,U10
561,4.7,4.7,0.0,4.9333,920.0,Yes,No,U10
562,10.0,10.0,0.0,5.0,595.0,No,No,U10
563,6.8,6.8,0.0,4.9688,189.0,No,No,U10
564,1.75,1.75,0.0,4.9565,1177.0,Yes,No,U10
565,5.0,5.0,0.0,5.0,573.0,Yes,No,U10
566,5.8,5.8,0.0,4.8,439.0,No,No,U10
567,6.0,6.0,0.0,5.0,157.0,No,No,U10
568,7.0,7.0,0.0,4.5472,1944.0,No,No,U10
569,8.0,8.0,0.0,5.0,635.0,No,No,U10
570,10.0,10.0,0.0,4.8919,3190.0,Yes,No,U10
571,6.0,8.0,25.0,4.6111,1195.0,No,No,U10
572,5.0,5.0,0.0,4.8519,480.0,Yes,No,U10
573,8.95,8.95,0.0,4.931,335.0,Yes,No,U10
574,7.98,7.98,0.0,5.0,1600.0,Yes,No,U10
575,2.43,2.43,0.0,4.8,282.0,No,No,U10
576,7.16,7.16,0.0,4.9,5528.0,No,No,U10
577,6.5,6.5,0.0,4.9568,2554.0,No,No,U10
578,8.09,8.99,10.0,4.8059,1280.0,No,No,U10
579,5.0,5.0,0.0,5.0,337.0,Yes,No,U10
580,10.0,10.0,0.0,4.9431,736.0,No,No,U10
581,5.0,5.0,0.0,4.9461,842.0,Yes,No,U10
582,4.25,4.25,0.0,,,No,No,U10
583,3.0,3.0,0.0,5.0,536.0,No,No,U10
584,8.3,8.3,0.0,,,No,No,U10
585,5.0,5.0,0.0,4.9593,1459.0,Yes,No,U10
586,2.75,2.75,0.0,5.0,965.0,Yes,No,U10
587,6.96,8.7,20.0,4.962,1814.0,No,No,U10
588,5.74,5.74,0.0,4.835,1069.0,No,No,U10
589,1.0,1.0,0.0,4.7895,144.0,Yes,No,U10
590,4.8,8.0,40.0,4.9366,5008.0,No,No,U10
591,2.5,2.5,0.0,4.1429,487.0,Yes,No,U10
592,8.0,8.0,0.0,4.7647,675.0,Yes,No,U10
593,4.47,8.95,50.0,4.8889,1413.0,Yes,No,U10
594,8.54,8.54,0.0,4.9875,467.0,No,No,U10
595,5.02,5.02,0.0,4.7547,780.0,No,No,U10
596,5.6,8.0,30.0,4.8833,1722.0,No,No,U10
597,0.89,0.99,10.0,4.9184,4450.0,No,No,U10
598,0.7,1.0,30.0,4.9574,13988.0,Yes,No,U10
599,6.5,6.5,0.0,4.9505,10885.0,No,No,U10
600,5.0,5.0,0.0,5.0,573.0,Yes,No,U10
601,7.48,7.48,0.0,4.9783,466.0,No,No,U10
602,8.0,8.0,0.0,4.8919,3190.0,Yes,No,U10
603,1.75,1.75,0.0,4.9565,1177.0,Yes,No,U10
604,6.0,8.0,25.0,4.6111,1195.0,No,No,U10
605,4.31,4.31,0.0,4.9723,1944.0,No,No,U10
606,6.53,6.53,0.0,4.9875,467.0,No,No,U10
607,9.57,9.57,0.0,5.0,117.0,Yes,No,U10
608,6.0,6.0,0.0,5.0,54.0,No,No,U10
609,3.85,3.85,0.0,5.0,269.0,Yes,No,U10
610,4.13,4.13,0.0,4.5,66.0,Yes,No,U10
611,5.0,5.0,0.0,5.0,955.0,Yes,No,U10
612,0.9,1.0,10.0,4.9617,5169.0,No,No,U10
613,7.18,7.18,0.0,4.9251,7202.0,No,No,U10
614,4.47,6.38,30.0,4.8925,4588.0,No,No,U10
615,6.75,9.0,25.0,4.9282,1695.0,Yes,No,U10
616,7.0,7.0,0.0,5.0,342.0,No,No,U10
617,8.0,8.0,0.0,5.0,551.0,Yes,No,U10
618,5.0,5.0,0.0,5.0,178.0,Yes,No,U10
619,5.0,5.0,0.0,5.0,121.0,No,No,U10
620,3.6,6.0,40.0,4.9434,1669.0,Yes,No,U10
621,10.0,10.0,0.0,4.9898,11190.0,Yes,No,U10
622,9.34,10.99,15.0,4.8,126.0,Yes,No,U10
623,5.0,5.0,0.0,4.9723,1955.0,Yes,No,U10
624,3.95,3.95,0.0,5.0,457.0,No,No,U10
625,10.0,10.0,0.0,5.0,4057.0,Yes,No,U10
626,3.6,3.6,0.0,4.9659,1293.0,No,No,U10
627,3.0,5.0,40.0,4.9582,7211.0,No,No,U10
628,1.0,1.0,0.0,4.9553,1961.0,Yes,No,U10
629,4.99,4.99,0.0,2.7143,134.0,No,No,U10
630,6.79,7.99,15.0,4.8951,3752.0,No,No,U10
631,6.53,6.53,0.0,4.9877,370.0,No,No,U10
632,6.95,6.95,0.0,5.0,86.0,Yes,No,U10
633,1.3,1.3,0.0,4.8375,3568.0,No,No,U10
634,1.75,1.75,0.0,4.9474,115.0,Yes,No,U10
635,5.0,5.0,0.0,4.2,25.0,Yes,No,U10
636,7.3,14.6,50.0,4.8758,5789.0,No,No,U10
637,8.99,9.99,10.0,4.9815,1424.0,No,No,U10
638,10.0,10.0,0.0,5.0,170.0,Yes,No,U10
639,8.49,9.99,15.0,4.8841,2988.0,No,No,U10
640,5.6,8.0,30.0,4.8833,1722.0,No,No,U10
641,5.17,5.17,0.0,4.7547,780.0,No,No,U10
642,0.89,0.99,10.0,4.9184,4450.0,No,No,U10
643,0.7,1.0,30.0,4.9574,13988.0,Yes,No,U10
644,1.75,1.75,0.0,4.9565,1177.0,Yes,No,U10
645,6.5,6.5,0.0,4.9505,10885.0,No,No,U10
646,10.0,10.0,0.0,5.0,4057.0,Yes,No,U10
647,5.62,7.5,25.0,4.9282,1695.0,Yes,No,U10
648,6.79,7.99,15.0,4.8951,3752.0,No,No,U10
649,8.82,8.82,0.0,4.7674,3064.0,No,No,U10
650,5.38,5.38,0.0,4.9875,467.0,No,No,U10
651,5.98,11.97,50.0,4.9355,870.0,No,No,U10
652,3.5,3.5,0.0,4.9895,2710.0,Yes,No,U10
653,1.3,1.3,0.0,5.0,4097.0,Yes,No,U10
654,2.87,2.87,0.0,5.0,481.0,No,No,U10
655,8.0,8.0,0.0,5.0,635.0,No,No,U10
656,1.3,1.3,0.0,,,No,No,U10
657,8.0,8.0,0.0,4.7667,1767.0,Yes,No,U10
658,3.88,4.31,10.0,4.9481,3237.0,No,No,U10
659,3.6,6.0,40.0,4.9434,1669.0,Yes,No,U10
660,2.75,2.75,0.0,5.0,965.0,Yes,No,U10
661,3.59,3.59,0.0,4.8839999999999995,1406.0,No,No,U10
662,8.0,8.0,0.0,4.9167,552.0,No,No,U10
663,7.16,7.16,0.0,4.9,5528.0,No,No,U10
664,5.25,5.25,0.0,4.8736,128.0,Yes,No,U10
665,8.0,8.0,0.0,4.75,242.0,No,No,U10
666,4.47,8.95,50.0,4.8889,1413.0,Yes,No,U10
667,5.95,5.95,0.0,4.75,232.0,Yes,No,U10
668,5.0,5.0,0.0,4.8519,480.0,Yes,No,U10
669,8.25,11.0,25.0,5.0,1010.0,Yes,No,U10
670,2.87,2.87,0.0,4.9675,237.0,No,No,U10
671,7.1,7.1,0.0,4.9783,466.0,No,No,U10
672,5.0,5.0,0.0,4.8182,219.0,No,No,U10
673,0.72,0.72,0.0,5.0,103.0,No,No,U10
674,1.44,1.44,0.0,5.0,89.0,No,No,U10
675,5.0,5.0,0.0,5.0,1959.0,Yes,No,U10
676,3.85,3.85,0.0,5.0,269.0,Yes,No,U10
677,10.0,10.0,0.0,5.0,575.0,Yes,No,U10
678,4.0,4.0,0.0,4.87,2789.0,Yes,No,U10
679,2.75,2.75,0.0,4.9524,649.0,Yes,No,U10
680,0.9,1.0,10.0,4.9617,5169.0,No,No,U10
681,2.61,2.61,0.0,5.0,278.0,No,No,U10
682,5.95,8.5,30.0,4.9497,6738.0,No,No,U10
683,4.47,6.38,30.0,4.8925,4588.0,No,No,U10
684,7.0,7.0,0.0,4.8333,357.0,Yes,No,U10
685,5.59,7.99,30.0,4.8833,1722.0,No,No,U10
686,1.79,1.79,0.0,4.7547,780.0,No,No,U10
687,0.7,1.0,30.0,4.9574,13988.0,Yes,No,U10
688,0.89,0.99,10.0,4.9184,4450.0,No,No,U10
689,8.49,9.99,15.0,4.8951,3752.0,No,No,U10
690,3.6,6.0,40.0,4.9434,1669.0,Yes,No,U10
691,10.0,10.0,0.0,5.0,4057.0,Yes,No,U10
692,6.5,6.5,0.0,4.9505,10885.0,No,No,U10
693,3.88,4.31,10.0,4.9481,3237.0,No,No,U10
694,2.87,2.87,0.0,5.0,481.0,Yes,No,U10
695,4.99,4.99,0.0,5.0,1066.0,No,No,U10
696,2.0,2.0,0.0,5.0,586.0,No,No,U10
697,3.19,3.75,15.0,4.9552,138.0,Yes,No,U10
698,10.0,10.0,0.0,4.95,225.0,Yes,No,U10
699,0.7,0.7,0.0,4.9616,1444.0,No,No,U10
700,4.49,5.99,25.0,4.0714,187.0,No,No,U10
701,7.16,7.16,0.0,4.9,5528.0,No,No,U10
702,4.95,4.95,0.0,4.7949,1356.0,No,No,U10
703,3.2,3.2,0.0,4.9796,18904.0,No,No,U10
704,6.7,9.57,30.0,4.8925,4588.0,No,No,U10
705,3.0,5.0,40.0,4.9366,5008.0,No,No,U10
706,10.0,10.0,0.0,4.8846,114.0,Yes,No,U10
707,5.5,5.5,0.0,4.0,186.0,No,No,U10
708,2.01,2.01,0.0,4.9622,217.0,No,No,U10
709,1.3,1.3,0.0,5.0,4097.0,Yes,No,U10
710,8.0,8.0,0.0,4.9167,552.0,No,No,U10
711,6.99,6.99,0.0,5.0,588.0,No,No,U10
712,9.99,9.99,0.0,5.0,51.0,No,No,U10
713,9.99,9.99,0.0,4.8957,8328.0,Yes,No,U10
714,0.9,1.0,10.0,4.9617,5169.0,No,No,U10
715,5.0,5.0,0.0,4.9773,1380.0,Yes,No,U10
716,10.0,10.0,0.0,5.0,1971.0,Yes,No,U10
717,4.13,4.13,0.0,4.5,66.0,Yes,No,U10
718,7.16,7.16,0.0,4.7674,3064.0,No,No,U10
719,1.2,1.2,0.0,5.0,375.0,Yes,No,U10
720,5.0,5.0,0.0,3.0,26.0,Yes,No,U10
721,4.95,4.95,0.0,4.9829,555.0,No,No,U10
722,8.0,8.0,0.0,4.8919,3190.0,Yes,No,U10
723,9.99,9.99,0.0,5.0,15.0,No,No,U10
724,3.95,3.95,0.0,4.9655,575.0,No,No,U10
725,8.75,8.75,0.0,5.0,499.0,Yes,No,U10
726,8.61,8.61,0.0,4.8913,348.0,No,No,U10
727,7.89,7.89,0.0,4.9877,370.0,No,No,U10
728,3.5,3.5,0.0,,,Yes,No,U10
729,4.09,4.09,0.0,4.5,35.0,No,No,U10
730,5.6,8.0,30.0,4.8833,1722.0,No,No,U10
731,0.18,0.2,10.0,4.9184,4450.0,No,No,U10
732,0.7,1.0,30.0,4.9574,13988.0,Yes,No,U10
733,0.7,0.7,0.0,4.9616,1444.0,No,No,U10
734,1.79,1.79,0.0,4.7547,780.0,No,No,U10
735,8.0,8.0,0.0,4.9505,10885.0,No,No,U10
736,2.87,2.87,0.0,5.0,481.0,No,No,U10
737,6.0,6.0,0.0,4.8,1221.0,No,No,U10
738,1.75,1.75,0.0,4.9565,1177.0,Yes,No,U10
739,5.6,5.6,0.0,4.9524,608.0,Yes,No,U10
740,7.64,8.99,15.0,4.8951,3752.0,No,No,U10
741,7.0,7.0,0.0,4.8333,357.0,Yes,No,U10
742,4.47,8.95,50.0,4.8889,1413.0,Yes,No,U10
743,6.1,6.1,0.0,4.7838,4511.0,No,No,U10
744,10.0,10.0,0.0,,,No,No,U10
745,7.16,7.16,0.0,4.9,5528.0,No,No,U10
746,6.0,8.0,25.0,4.6111,1195.0,No,No,U10
747,3.88,4.31,10.0,4.9481,3237.0,No,No,U10
748,8.39,11.99,30.0,4.9451,2013.0,No,No,U10
749,5.0,5.0,0.0,4.7286,405.0,Yes,No,U10
750,10.0,10.0,0.0,4.9829,2768.0,Yes,No,U10
751,5.5,5.5,0.0,4.7778,468.0,No,No,U10
752,5.0,5.0,0.0,5.0,1959.0,Yes,No,U10
753,6.95,6.95,0.0,4.8654,1546.0,No,No,U10
754,5.38,5.38,0.0,4.8839999999999995,1406.0,Yes,No,U10
755,4.13,4.13,0.0,4.5,66.0,Yes,No,U10
756,5.98,11.97,50.0,4.9355,870.0,No,No,U10
757,10.0,10.0,0.0,5.0,8.0,Yes,No,U10
758,9.77,11.5,15.0,4.8791,465.0,No,No,U10
759,2.87,2.87,0.0,4.8633,2414.0,No,No,U10
760,8.75,8.75,0.0,5.0,499.0,Yes,No,U10
761,7.2,12.0,40.0,4.9434,1669.0,Yes,No,U10
762,2.15,2.15,0.0,4.9247,2489.0,No,No,U10
763,6.99,6.99,0.0,5.0,588.0,No,No,U10
764,9.1,13.0,30.0,4.8286,264.0,No,No,U10
765,9.5,9.5,0.0,4.8387,197.0,No,No,U10
766,1.5,2.0,25.0,4.9789,1143.0,No,No,U10
767,1.68,2.1,20.0,4.9845,1048.0,No,No,U10
768,0.76,0.95,20.0,4.7796,5048.0,Yes,No,U10
769,4.8,8.0,40.0,4.6538,485.0,No,No,U10
770,8.41,9.9,15.0,4.8315,722.0,No,No,U10
771,3.6,3.6,0.0,4.9545,795.0,No,No,U10
772,5.0,5.0,0.0,5.0,573.0,Yes,No,U10
773,6.0,6.0,0.0,5.0,12.0,No,No,U10
774,3.5,3.5,0.0,4.9796,18904.0,No,No,U10
775,5.6,8.0,30.0,4.8833,1722.0,No,No,U10
776,0.89,0.99,10.0,4.9184,4450.0,No,No,U10
777,4.16,4.16,0.0,4.7547,780.0,No,No,U10
778,7.64,8.99,15.0,4.8951,3752.0,No,No,U10
779,1.75,1.75,0.0,4.9565,1177.0,Yes,No,U10
780,6.5,6.5,0.0,4.9505,10885.0,No,No,U10
781,5.0,10.0,50.0,4.7822,3003.0,No,No,U10
782,1.55,1.72,10.0,4.9028,2843.0,No,No,U10
783,4.25,4.25,0.0,4.8519,480.0,Yes,No,U10
784,0.7,0.7,0.0,4.9616,1444.0,No,No,U10
785,4.9,4.9,0.0,4.9796,18904.0,No,No,U10
786,10.0,10.0,0.0,4.918,1946.0,Yes,No,U10
787,10.0,10.0,0.0,4.9339,726.0,Yes,No,U10
788,10.0,10.0,0.0,5.0,684.0,Yes,No,U10
789,7.16,7.16,0.0,4.9,5528.0,No,No,U10
790,4.5,4.5,0.0,4.7778,468.0,No,No,U10
791,7.18,7.18,0.0,4.9251,7202.0,No,No,U10
792,7.99,7.99,0.0,4.9301,3641.0,Yes,No,U10
793,9.54,9.54,0.0,,,No,No,U10
794,1.3,1.3,0.0,,,No,No,U10
795,3.5,3.5,0.0,5.0,157.0,No,No,U10
796,6.25,6.25,0.0,,,No,No,U10
797,8.0,8.0,0.0,4.8857,438.0,No,No,U10
798,4.31,4.31,0.0,4.9813,654.0,No,No,U10
799,8.24,10.99,25.0,5.0,1058.0,No,No,U10
800,9.59,15.99,40.0,4.8958,1198.0,No,No,U10
801,5.5,5.5,0.0,4.9461,842.0,Yes,No,U10
802,2.75,2.75,0.0,5.0,285.0,No,No,U10
803,7.0,7.0,0.0,4.8333,357.0,Yes,No,U10
804,4.5,4.5,0.0,,,Yes,No,U10
805,5.99,5.99,0.0,5.0,432.0,Yes,No,U10
806,2.44,2.44,0.0,4.8839999999999995,1406.0,Yes,No,U10
807,10.0,10.0,0.0,5.0,190.0,No,No,U10
808,2.25,2.25,0.0,5.0,257.0,Yes,No,U10
809,8.54,8.54,0.0,4.9875,467.0,No,No,U10
810,1.0,1.25,20.0,4.7796,5048.0,Yes,No,U10
811,3.5,3.5,0.0,,,No,No,U10
812,10.0,10.0,0.0,5.0,1971.0,Yes,No,U10
813,2.99,4.99,40.0,4.9582,7211.0,No,No,U10
814,7.5,7.5,0.0,5.0,648.0,No,No,U10
815,9.0,9.0,0.0,4.9787,2624.0,Yes,No,U10
816,10.0,10.0,0.0,5.0,348.0,Yes,No,U10
817,4.95,4.95,0.0,4.7667,1767.0,Yes,No,U10
818,5.45,5.45,0.0,4.5946,308.0,No,No,U10
819,5.6,8.0,30.0,4.8833,1722.0,No,No,U10
820,7.65,9.0,15.0,4.8845,2990.0,Yes,No,U10
821,0.6,0.75,20.0,4.9184,4450.0,Yes,No,U10
822,0.7,0.7,0.0,4.9616,1444.0,No,No,U10
823,9.99,9.99,0.0,4.9301,3641.0,No,No,U10
824,1.75,1.75,0.0,4.9565,1177.0,Yes,No,U10
825,10.0,10.0,0.0,5.0,1971.0,Yes,No,U10
826,10.0,10.0,0.0,4.8971,1109.0,No,No,U10
827,8.41,9.9,15.0,4.8315,722.0,No,No,U10
828,6.75,9.0,25.0,4.9282,1695.0,Yes,No,U10
829,9.35,11.0,15.0,4.9185,5448.0,Yes,No,U10
830,1.75,1.75,0.0,4.9474,115.0,Yes,No,U10
831,3.0,3.0,0.0,4.9722,1803.0,Yes,No,U10
832,3.85,3.85,0.0,5.0,269.0,Yes,No,U10
833,2.87,2.87,0.0,5.0,176.0,Yes,No,U10
834,3.5,3.5,0.0,4.4706,469.0,Yes,No,U10
835,8.5,8.5,0.0,4.8846,1804.0,No,No,U10
836,6.75,6.75,0.0,4.7059,241.0,No,No,U10
837,8.0,8.0,0.0,4.9505,10885.0,No,No,U10
838,4.05,4.05,0.0,4.9659,1293.0,No,No,U10
839,2.49,2.49,0.0,4.8571,51.0,No,No,U10
840,7.67,7.67,0.0,,,No,No,U10
841,2.51,2.51,0.0,4.9875,467.0,No,No,U10
842,1.75,1.75,0.0,,,No,No,U10
843,1.0,1.0,0.0,5.0,30.0,Yes,No,U10
844,10.0,10.0,0.0,4.9538,456.0,Yes,No,U10
845,3.99,3.99,0.0,4.6,1036.0,No,No,U10
846,9.6,12.0,20.0,4.8039,697.0,Yes,No,U10
847,6.89,6.89,0.0,2.6,55.0,No,No,U10
848,3.88,4.31,10.0,4.9481,3237.0,No,No,U10
849,7.16,7.16,0.0,4.9,5528.0,No,No,U10
850,3.0,3.0,0.0,4.9557,5017.0,No,No,U10
851,2.17,2.17,0.0,4.9553,1961.0,Yes,No,U10
852,2.75,2.75,0.0,4.8,301.0,No,No,U10
853,10.0,10.0,0.0,5.0,4057.0,Yes,No,U10
854,5.0,5.0,0.0,5.0,573.0,Yes,No,U10
855,4.47,8.95,50.0,4.8889,1413.0,Yes,No,U10
856,5.0,5.0,0.0,4.9864,1797.0,Yes,No,U10
857,5.0,5.0,0.0,4.6667,204.0,No,No,U10
858,8.4,14.0,40.0,4.8914,4654.0,Yes,No,U10
859,6.9,6.9,0.0,4.9524,608.0,Yes,No,U10
860,7.0,7.0,0.0,4.7647,675.0,Yes,No,U10
861,10.0,10.0,0.0,4.8387,117.0,Yes,No,U10
862,2.75,2.75,0.0,5.0,431.0,No,No,U10
863,5.0,5.0,0.0,4.9286,77.0,No,No,U10
864,5.6,8.0,30.0,4.8833,1722.0,No,No,U10
865,0.7,1.0,30.0,4.9574,13988.0,Yes,No,U10
866,6.5,6.5,0.0,4.9505,10885.0,No,No,U10
867,0.35,0.35,0.0,4.9184,4450.0,No,No,U10
868,9.99,9.99,0.0,4.8957,8328.0,Yes,No,U10
869,7.64,8.99,15.0,4.8951,3752.0,No,No,U10
870,7.25,7.25,0.0,4.7059,241.0,No,No,U10
871,10.0,10.0,0.0,5.0,1971.0,Yes,No,U10
872,0.7,1.0,30.0,4.9574,13988.0,Yes,No,U10
873,5.5,5.5,0.0,4.8916,1242.0,No,No,U10
874,2.25,2.25,0.0,5.0,234.0,No,No,U10
875,2.75,2.75,0.0,4.5946,308.0,No,No,U10
876,6.0,6.0,0.0,5.0,34.0,No,No,U10
877,5.0,5.0,0.0,5.0,316.0,No,No,U10
878,6.5,6.5,0.0,5.0,471.0,No,No,U10
879,8.41,9.9,15.0,4.8315,722.0,No,No,U10
880,5.58,9.3,40.0,4.9249,6574.0,No,No,U10
881,3.5,3.5,0.0,5.0,48.0,Yes,No,U10
882,2.25,2.25,0.0,5.0,1690.0,Yes,No,U10
883,7.98,15.96,50.0,4.9355,870.0,No,No,U10
884,7.2,12.0,40.0,4.9582,7211.0,No,No,U10
885,4.0,4.0,0.0,4.982,17860.0,No,No,U10
886,1.0,1.0,0.0,4.9231,1578.0,Yes,No,U10
887,5.0,5.0,0.0,5.0,16.0,No,No,U10
888,6.0,6.0,0.0,4.8831,1181.0,No,No,U10
889,7.16,7.16,0.0,4.9,5528.0,No,No,U10
890,3.74,4.99,25.0,4.5,456.0,No,No,U10
891,7.0,7.0,0.0,5.0,534.0,Yes,No,U10
892,4.75,4.75,0.0,4.6168,3366.0,No,No,U10
893,3.85,3.85,0.0,5.0,269.0,Yes,No,U10
894,5.0,5.0,0.0,4.9659,1293.0,Yes,No,U10
895,7.89,7.89,0.0,4.87,713.0,No,No,U10
896,1.79,1.79,0.0,4.7547,780.0,No,No,U10
897,8.5,8.5,0.0,4.9811,1670.0,Yes,No,U10
898,2.15,2.15,0.0,4.8633,2414.0,No,No,U10
899,7.2,8.0,10.0,4.8025,285.0,No,No,U10
900,5.9,5.9,0.0,4.9524,649.0,Yes,No,U10
