,Price,Original_Price,Off(%),Rating,Reviews,Free_shipping,Best_seller,Type
419,5.0,5.0,0.0,4.8519,480.0,Yes,No,Handmade
420,97.9,97.9,0.0,4.6667,231.0,Yes,No,Handmade
421,0.89,0.99,10.0,4.9184,4450.0,No,No,Handmade
422,6.5,6.5,0.0,4.9505,10885.0,No,No,Handmade
423,15.0,15.0,0.0,5.0,2474.0,Yes,No,Handmade
424,4.0,4.0,0.0,4.982,17860.0,No,No,Handmade
425,9.99,9.99,0.0,4.9279,4173.0,No,No,Handmade
426,150.0,150.0,0.0,5.0,591.0,No,No,Handmade
427,2.5,2.5,0.0,5.0,575.0,Yes,No,Handmade
428,8.19,8.19,0.0,4.5946,308.0,No,No,Handmade
429,25.0,25.0,0.0,,,No,No,Handmade
430,7.82,11.17,30.0,4.8972,4588.0,No,No,Handmade
431,3.0,5.0,40.0,4.9366,5008.0,No,No,Handmade
432,17.0,17.0,0.0,4.9517,6082.0,No,No,Handmade
433,3.6,6.0,40.0,4.9434,1669.0,Yes,No,Handmade
434,12.0,15.0,20.0,4.9231,3595.0,Yes,No,Handmade
435,3.0,3.0,0.0,4.8421,1453.0,Yes,No,Handmade
436,4.52,4.52,0.0,4.8839999999999995,1406.0,Yes,No,Handmade
437,200.0,200.0,0.0,5.0,339.0,Yes,No,Handmade
438,10.0,10.0,0.0,4.9787,1036.0,Yes,No,Handmade
439,15.0,15.0,0.0,,,No,No,Handmade
440,20.0,20.0,0.0,4.971,759.0,Yes,No,Handmade
441,8.5,8.5,0.0,4.9811,1670.0,Yes,No,Handmade
442,4.9,4.9,0.0,4.9796,18904.0,No,No,Handmade
443,7.16,7.16,0.0,4.7674,3064.0,No,No,Handmade
444,0.7,0.7,0.0,4.861000000000001,2075.0,No,No,Handmade
445,8.6,8.6,0.0,4.9,5528.0,No,No,Handmade
446,18.19,25.99,30.0,4.9451,2013.0,No,No,Handmade
447,15.0,15.0,0.0,4.9514,4615.0,Yes,No,Handmade
448,8.0,8.0,0.0,5.0,139.0,Yes,No,Handmade
449,5.0,5.0,0.0,4.9241,897.0,Yes,No,Handmade
450,9.6,12.0,20.0,5.0,208.0,No,No,Handmade
451,7.18,7.18,0.0,4.9251,7202.0,No,No,Handmade
452,2.5,2.5,0.0,,,No,No,Handmade
453,2.25,2.25,0.0,5.0,1690.0,Yes,No,Handmade
454,14.0,14.0,0.0,5.0,189.0,Yes,No,Handmade
455,2.58,2.58,0.0,5.0,85.0,No,No,Handmade
456,7.0,7.0,0.0,4.996,1215.0,No,No,Handmade
457,3.16,3.16,0.0,2.6,55.0,No,No,Handmade
458,100.0,100.0,0.0,4.9746,775.0,Yes,No,Handmade
459,37.27,37.27,0.0,5.0,103.0,No,No,Handmade
460,14.93,14.93,0.0,4.9444,756.0,Yes,No,Handmade
461,150.0,150.0,0.0,4.9614,2539.0,No,No,Handmade
462,1.94,1.94,0.0,4.7547,780.0,No,No,Handmade
463,5.59,7.99,30.0,4.8833,1722.0,No,No,Handmade
464,0.89,0.99,10.0,4.9184,4450.0,No,No,Handmade
465,97.9,97.9,0.0,4.6667,231.0,Yes,No,Handmade
466,6.5,6.5,0.0,4.9505,10885.0,No,No,Handmade
467,15.0,15.0,0.0,5.0,2474.0,Yes,No,Handmade
468,4.0,4.0,0.0,4.982,17860.0,No,No,Handmade
469,14.99,14.99,0.0,4.9279,4173.0,No,No,Handmade
470,5.0,5.0,0.0,4.9078,1109.0,No,No,Handmade
471,12.0,12.0,0.0,5.0,1348.0,Yes,No,Handmade
472,20.0,20.0,0.0,5.0,635.0,No,No,Handmade
473,2.5,2.5,0.0,4.9518,1945.0,Yes,No,Handmade
474,1.3,1.3,0.0,5.0,4097.0,Yes,No,Handmade
475,4.0,4.0,0.0,4.9639999999999995,51367.0,No,No,Handmade
476,3.0,6.0,50.0,4.7778,68.0,No,No,Handmade
477,4.3,8.6,50.0,4.8759,5790.0,No,No,Handmade
478,13.49,14.99,10.0,4.9924,1545.0,No,No,Handmade
479,12.0,12.0,0.0,4.9494,1654.0,Yes,No,Handmade
480,5.56,7.95,30.0,4.7745,2232.0,No,No,Handmade
481,10.0,10.0,0.0,5.0,4057.0,Yes,No,Handmade
482,7.16,7.16,0.0,4.9,5528.0,No,No,Handmade
483,4.1,4.1,0.0,4.9333,920.0,Yes,No,Handmade
484,6.5,6.5,0.0,5.0,471.0,No,No,Handmade
485,100.0,100.0,0.0,4.88,2188.0,Yes,No,Handmade
486,8.3,8.3,0.0,5.0,270.0,Yes,No,Handmade
487,14.0,14.0,0.0,4.9764,1412.0,Yes,No,Handmade
488,20.0,20.0,0.0,4.978,6152.0,Yes,No,Handmade
489,5.0,5.0,0.0,4.9241,897.0,Yes,No,Handmade
490,6.95,6.95,0.0,4.8654,1546.0,No,No,Handmade
491,3.0,3.0,0.0,4.9557,5017.0,No,No,Handmade
492,9.09,12.99,30.0,4.9451,2013.0,No,No,Handmade
493,11.0,11.0,0.0,4.8889,231.0,Yes,No,Handmade
494,8.5,8.5,0.0,4.98,614.0,No,No,Handmade
495,9.16,13.09,30.0,4.8314,2343.0,No,No,Handmade
496,5.75,5.75,0.0,5.0,24.0,No,No,Handmade
497,3.75,3.75,0.0,4.8519,480.0,Yes,No,Handmade
498,12.5,25.0,50.0,4.9853,1971.0,Yes,No,Handmade
499,1.5,1.5,0.0,5.0,69.0,No,No,Handmade
500,4.0,4.0,0.0,4.9659,1293.0,Yes,No,Handmade
501,12.0,12.0,0.0,4.6846,9434.0,Yes,No,Handmade
502,75.0,75.0,0.0,4.6364,76.0,Yes,No,Handmade
503,7.19,7.99,10.0,4.9815,1424.0,No,No,Handmade
504,14.93,14.93,0.0,4.9444,756.0,Yes,No,Handmade
505,4.39,4.39,0.0,5.0,138.0,No,No,Handmade
506,150.0,150.0,0.0,4.9614,2539.0,No,No,Handmade
507,5.6,8.0,30.0,4.8833,1722.0,No,No,Handmade
508,97.9,97.9,0.0,4.6667,231.0,Yes,No,Handmade
509,0.89,0.99,10.0,4.9184,4450.0,No,No,Handmade
510,18.0,18.0,0.0,5.0,2474.0,Yes,No,Handmade
511,5.02,5.02,0.0,4.7547,780.0,No,No,Handmade
512,12.5,12.5,0.0,4.9505,10885.0,No,No,Handmade
513,15.96,15.96,0.0,5.0,431.0,Yes,No,Handmade
514,2.0,2.0,0.0,4.6923,48.0,No,No,Handmade
515,7.0,7.0,0.0,4.8341,837.0,Yes,No,Handmade
516,13.0,13.0,0.0,4.9898,11190.0,Yes,No,Handmade
517,5.98,11.97,50.0,4.9355,870.0,No,No,Handmade
518,1.42,1.42,0.0,4.861000000000001,2075.0,No,No,Handmade
519,6.0,6.0,0.0,,,No,No,Handmade
520,10.0,10.0,0.0,5.0,4057.0,Yes,No,Handmade
521,18.99,18.99,0.0,5.0,374.0,Yes,No,Handmade
522,7.98,7.98,0.0,5.0,128.0,No,No,Handmade
523,100.0,100.0,0.0,4.88,2188.0,Yes,No,Handmade
524,7.19,7.19,0.0,4.5946,308.0,No,No,Handmade
525,8.99,14.99,40.0,4.8914,4654.0,No,No,Handmade
526,121.0,121.0,0.0,5.0,499.0,Yes,No,Handmade
527,7.22,8.02,10.0,4.7905,1813.0,No,No,Handmade
528,3.59,3.59,0.0,4.8585,604.0,Yes,No,Handmade
529,15.0,15.0,0.0,4.8831,1181.0,Yes,No,Handmade
530,5.0,5.0,0.0,5.0,1959.0,Yes,No,Handmade
531,2.75,2.75,0.0,4.9524,649.0,Yes,No,Handmade
532,8.09,8.09,0.0,4.9414,3122.0,No,No,Handmade
533,3.5,3.5,0.0,4.9895,2710.0,Yes,No,Handmade
534,4.95,4.95,0.0,4.9313,16377.0,No,No,Handmade
535,1.3,1.3,0.0,5.0,4097.0,Yes,No,Handmade
536,15.0,15.0,0.0,5.0,1338.0,Yes,No,Handmade
537,18.0,18.0,0.0,4.9574,6270.0,Yes,No,Handmade
538,10.0,10.0,0.0,4.6744,1067.0,Yes,No,Handmade
539,22.0,22.0,0.0,4.8,913.0,Yes,No,Handmade
540,7.64,8.99,15.0,4.8951,3752.0,No,No,Handmade
541,15.92,15.92,0.0,4.9492,1096.0,No,No,Handmade
542,208.12,208.12,0.0,5.0,149.0,Yes,No,Handmade
543,5.56,7.95,30.0,4.7745,2232.0,No,No,Handmade
544,12.99,12.99,0.0,4.949,4454.0,No,No,Handmade
545,3.3,3.3,0.0,4.5,66.0,Yes,No,Handmade
546,99.0,99.0,0.0,5.0,1386.0,No,No,Handmade
547,30.0,30.0,0.0,4.9876,2048.0,Yes,No,Handmade
548,4.5,4.5,0.0,4.7321,295.0,Yes,No,Handmade
549,5.0,5.0,0.0,5.0,79.0,No,No,Handmade
550,150.0,150.0,0.0,4.9614,2539.0,No,No,Handmade
551,4.15,4.15,0.0,4.9444,756.0,No,No,Handmade
552,5.6,8.0,30.0,4.8833,1722.0,No,No,Handmade
553,97.9,97.9,0.0,4.6667,231.0,Yes,No,Handmade
554,5.17,5.17,0.0,4.7547,780.0,No,No,Handmade
555,6.5,6.5,0.0,4.9505,10885.0,No,No,Handmade
556,5.98,11.97,50.0,4.9355,870.0,No,No,Handmade
557,15.0,15.0,0.0,5.0,2474.0,Yes,No,Handmade
558,1.44,1.44,0.0,4.8633,2414.0,No,No,Handmade
559,8.99,8.99,0.0,5.0,202.0,No,No,Handmade
560,10.49,14.99,30.0,4.9503,6744.0,No,No,Handmade
561,15.0,15.0,0.0,4.913,3636.0,Yes,No,Handmade
562,7.75,7.75,0.0,,,Yes,No,Handmade
563,4.5,4.5,0.0,4.9796,18904.0,No,No,Handmade
564,150.0,150.0,0.0,4.8,1221.0,Yes,No,Handmade
565,2.5,2.5,0.0,4.1429,487.0,Yes,No,Handmade
566,5.5,5.5,0.0,4.7059,241.0,No,No,Handmade
567,1.75,1.75,0.0,4.9565,1177.0,Yes,No,Handmade
568,12.0,12.0,0.0,4.6846,9434.0,Yes,No,Handmade
569,400.0,400.0,0.0,4.8182,114.0,Yes,No,Handmade
570,5.99,5.99,0.0,5.0,432.0,Yes,No,Handmade
571,10.0,10.0,0.0,4.961,1333.0,Yes,No,Handmade
572,4.13,4.13,0.0,4.5,66.0,Yes,No,Handmade
573,12.0,15.0,20.0,4.9231,3595.0,Yes,No,Handmade
574,15.0,15.0,0.0,4.9389,2612.0,No,No,Handmade
575,2.5,2.5,0.0,5.0,86.0,Yes,No,Handmade
576,12.09,12.09,0.0,4.5946,308.0,No,No,Handmade
577,7.0,7.0,0.0,4.8333,357.0,Yes,No,Handmade
578,4.47,8.95,50.0,4.8889,1413.0,Yes,No,Handmade
579,9.79,13.99,30.0,4.9451,2013.0,No,No,Handmade
580,0.89,0.99,10.0,4.9184,4450.0,No,No,Handmade
581,15.0,15.0,0.0,4.8299,825.0,No,No,Handmade
582,30.0,30.0,0.0,4.9672,2286.0,No,No,Handmade
583,40.0,40.0,0.0,5.0,1060.0,Yes,No,Handmade
584,103.72,103.72,0.0,5.0,138.0,No,No,Handmade
585,2.52,2.52,0.0,4.8235,2455.0,No,No,Handmade
586,4.3,8.6,50.0,4.8759,5790.0,No,No,Handmade
587,8.49,9.99,15.0,4.8841,2988.0,No,No,Handmade
588,5.0,5.0,0.0,4.5542,572.0,Yes,No,Handmade
589,10.0,10.0,0.0,4.9286,1101.0,Yes,No,Handmade
590,5.0,5.0,0.0,5.0,551.0,No,No,Handmade
591,30.0,30.0,0.0,4.9643,1181.0,Yes,No,Handmade
592,2.0,2.0,0.0,,,No,No,Handmade
593,21.52,21.52,0.0,4.5909,185.0,No,No,Handmade
594,14.93,14.93,0.0,4.9444,756.0,Yes,No,Handmade
595,13.0,13.0,0.0,4.9545,484.0,Yes,No,Handmade
596,97.9,97.9,0.0,4.6667,231.0,Yes,No,Handmade
597,150.0,150.0,0.0,4.9614,2539.0,No,No,Handmade
598,5.6,8.0,30.0,4.8833,1722.0,No,No,Handmade
599,5.02,5.02,0.0,4.7547,780.0,No,No,Handmade
600,15.0,15.0,0.0,5.0,2474.0,Yes,No,Handmade
601,6.5,6.5,0.0,4.9505,10885.0,No,No,Handmade
602,9.79,13.99,30.0,4.9451,2013.0,No,No,Handmade
603,6.5,6.5,0.0,4.8,1221.0,No,No,Handmade
604,0.76,0.95,20.0,4.9184,4450.0,No,No,Handmade
605,7.0,7.0,0.0,4.5542,572.0,Yes,No,Handmade
606,7.5,7.5,0.0,4.9357,4748.0,No,No,Handmade
607,2.87,2.87,0.0,4.8839999999999995,1406.0,Yes,No,Handmade
608,7.0,10.0,30.0,4.9505,4588.0,No,No,Handmade
609,7.64,8.99,15.0,4.8951,3752.0,No,No,Handmade
610,5.0,5.0,0.0,4.9524,608.0,Yes,No,Handmade
611,4.9,4.9,0.0,4.9796,18904.0,No,No,Handmade
612,0.7,1.0,30.0,4.9574,13988.0,Yes,No,Handmade
613,13.49,14.99,10.0,4.9924,1545.0,No,No,Handmade
614,4.09,4.09,0.0,4.5,35.0,No,No,Handmade
615,10.0,10.0,0.0,5.0,4057.0,Yes,No,Handmade
616,10.0,10.0,0.0,4.9538,456.0,Yes,No,Handmade
617,25.0,25.0,0.0,4.9556,10634.0,No,No,Handmade
618,3.16,3.16,0.0,4.9247,2489.0,No,No,Handmade
619,8.45,8.45,0.0,4.9449,5651.0,No,Yes,Handmade
620,43.06,43.06,0.0,5.0,130.0,Yes,No,Handmade
621,50.0,50.0,0.0,4.9933,1237.0,Yes,No,Handmade
622,18.0,18.0,0.0,4.9574,6270.0,Yes,No,Handmade
623,5.5,5.5,0.0,5.0,195.0,No,No,Handmade
624,12.0,12.0,0.0,4.9431,1978.0,Yes,No,Handmade
625,57.41,57.41,0.0,4.9231,1012.0,No,No,Handmade
626,16.77,16.77,0.0,5.0,21.0,No,No,Handmade
627,7.83,8.7,10.0,4.975,390.0,No,No,Handmade
628,3.35,3.35,0.0,5.0,143.0,No,No,Handmade
629,10.0,10.0,0.0,4.9787,1036.0,Yes,No,Handmade
630,14.99,14.99,0.0,5.0,241.0,No,No,Handmade
631,15.19,15.19,0.0,4.9583,539.0,Yes,No,Handmade
632,8.09,8.09,0.0,4.9414,3122.0,No,No,Handmade
633,5.67,5.67,0.0,4.9875,467.0,No,No,Handmade
634,3.0,6.0,50.0,4.7778,68.0,No,No,Handmade
635,10.0,10.0,0.0,4.8071,3304.0,No,No,Handmade
636,99.0,99.0,0.0,5.0,1386.0,No,No,Handmade
637,12.0,12.0,0.0,4.9293,3045.0,No,No,Handmade
638,0.7,0.7,0.0,4.9616,1444.0,No,No,Handmade
639,14.93,14.93,0.0,4.9444,756.0,Yes,No,Handmade
640,6.5,6.5,0.0,4.7059,241.0,No,No,Handmade
641,97.9,97.9,0.0,4.6667,231.0,Yes,No,Handmade
642,150.0,150.0,0.0,4.9614,2539.0,No,No,Handmade
643,5.6,8.0,30.0,4.8833,1722.0,No,No,Handmade
644,6.5,6.5,0.0,4.9505,10885.0,No,No,Handmade
645,0.7,1.0,30.0,4.9574,13988.0,Yes,No,Handmade
646,5.17,5.17,0.0,4.7547,780.0,No,No,Handmade
647,11.95,11.95,0.0,4.8466,4612.0,Yes,No,Handmade
648,3.5,3.5,0.0,5.0,66.0,No,No,Handmade
649,100.0,100.0,0.0,5.0,270.0,Yes,No,Handmade
650,6.9,6.9,0.0,4.9524,608.0,Yes,No,Handmade
651,19.5,19.5,0.0,5.0,439.0,Yes,No,Handmade
652,4.31,4.31,0.0,5.0,533.0,No,No,Handmade
653,24.25,24.25,0.0,4.9622,1830.0,Yes,No,Handmade
654,5.0,5.0,0.0,5.0,316.0,No,No,Handmade
655,5.0,5.0,0.0,5.0,6.0,Yes,No,Handmade
656,17.99,17.99,0.0,5.0,2616.0,Yes,No,Handmade
657,7.5,7.5,0.0,4.9357,4748.0,No,No,Handmade
658,11.21,11.21,0.0,4.9,86.0,No,No,Handmade
659,7.54,7.54,0.0,5.0,11.0,No,No,Handmade
660,10.5,14.0,25.0,4.8614,1032.0,Yes,No,Handmade
661,15.0,15.0,0.0,4.9533,2021.0,Yes,No,Handmade
662,1.44,1.44,0.0,4.9192,4825.0,No,No,Handmade
663,12.0,12.0,0.0,,,Yes,No,Handmade
664,1.5,2.0,25.0,4.979,1144.0,No,No,Handmade
665,30.0,30.0,0.0,4.9839,829.0,Yes,No,Handmade
666,11.99,11.99,0.0,5.0,241.0,No,No,Handmade
667,2.0,2.0,0.0,,,No,No,Handmade
668,3.59,7.18,50.0,5.0,476.0,No,No,Handmade
669,1.44,2.4,40.0,4.9798,349.0,No,No,Handmade
670,16.45,16.45,0.0,4.5946,308.0,No,No,Handmade
671,8.09,8.09,0.0,4.9414,3122.0,No,Yes,Handmade
672,15.0,15.0,0.0,4.9517,6082.0,No,No,Handmade
673,6.5,6.5,0.0,5.0,695.0,No,No,Handmade
674,17.0,17.0,0.0,5.0,1099.0,Yes,No,Handmade
675,2.0,2.0,0.0,5.0,16.0,No,No,Handmade
676,2.25,2.25,0.0,4.9659,1293.0,No,No,Handmade
677,42.0,42.0,0.0,4.9677,1073.0,Yes,No,Handmade
678,12.0,12.0,0.0,4.9293,3045.0,No,No,Handmade
679,21.96,25.84,15.0,4.9583,403.0,Yes,No,Handmade
680,24.27,26.97,10.0,4.9747,1160.0,No,No,Handmade
681,12.0,12.0,0.0,5.0,411.0,Yes,No,Handmade
682,9.9,9.9,0.0,5.0,504.0,Yes,No,Handmade
683,140.0,140.0,0.0,,,No,No,Handmade
684,12.45,12.45,0.0,4.9444,756.0,Yes,No,Handmade
685,10.0,10.0,0.0,4.9787,1036.0,Yes,No,Handmade
686,150.0,150.0,0.0,4.9614,2539.0,No,No,Handmade
687,97.9,97.9,0.0,4.6667,231.0,Yes,No,Handmade
688,5.59,7.99,30.0,4.8833,1722.0,No,No,Handmade
689,6.5,6.5,0.0,4.9505,10885.0,No,No,Handmade
690,15.0,15.0,0.0,4.9936,748.0,Yes,No,Handmade
691,0.7,1.0,30.0,4.9574,13988.0,Yes,No,Handmade
692,5.0,5.0,0.0,5.0,432.0,Yes,No,Handmade
693,150.0,150.0,0.0,5.0,1015.0,Yes,No,Handmade
694,36.0,40.0,10.0,5.0,380.0,Yes,No,Handmade
695,11.2,14.0,20.0,4.9796,3891.0,Yes,No,Handmade
696,3.6,6.0,40.0,4.9434,1669.0,Yes,No,Handmade
697,4.5,4.5,0.0,4.7778,468.0,No,No,Handmade
698,7.19,7.99,10.0,4.9815,1424.0,No,No,Handmade
699,25.0,25.0,0.0,4.7,1921.0,Yes,No,Handmade
700,7.64,8.99,15.0,4.8951,3752.0,No,No,Handmade
701,11.99,11.99,0.0,4.9588,7518.0,No,No,Handmade
702,8.09,8.09,0.0,4.9414,3122.0,No,No,Handmade
703,20.0,20.0,0.0,4.875,1055.0,Yes,No,Handmade
704,7.0,7.0,0.0,4.8333,357.0,Yes,No,Handmade
705,13.49,14.99,10.0,4.9924,1545.0,No,No,Handmade
706,4.47,8.95,50.0,4.8889,1413.0,Yes,No,Handmade
707,2.17,2.17,0.0,4.9553,1961.0,Yes,No,Handmade
708,20.0,20.0,0.0,4.9286,1101.0,Yes,No,Handmade
709,5.4,9.0,40.0,4.9366,5008.0,No,No,Handmade
710,2.86,2.86,0.0,5.0,85.0,No,No,Handmade
711,23.93,23.93,0.0,5.0,139.0,Yes,No,Handmade
712,15.0,15.0,0.0,5.0,2474.0,Yes,No,Handmade
713,1.86,1.86,0.0,,,No,No,Handmade
714,3.5,3.5,0.0,5.0,163.0,Yes,No,Handmade
715,1.44,1.44,0.0,4.861000000000001,2075.0,No,No,Handmade
716,15.0,15.0,0.0,4.9744,2359.0,Yes,No,Handmade
717,450.0,450.0,0.0,4.8182,114.0,Yes,No,Handmade
718,5.0,5.0,0.0,4.9773,1380.0,Yes,No,Handmade
719,4.47,6.38,30.0,4.8972,4588.0,No,No,Handmade
720,25.0,25.0,0.0,1.0,25.0,No,No,Handmade
721,7.16,7.16,0.0,4.9,5528.0,No,No,Handmade
722,5.1,5.1,0.0,5.0,1156.0,Yes,No,Handmade
723,0.89,0.99,10.0,4.9184,4450.0,No,No,Handmade
724,9.99,9.99,0.0,4.8957,8328.0,Yes,No,Handmade
725,1.3,1.3,0.0,,,No,No,Handmade
726,12.0,12.0,0.0,4.9505,1623.0,Yes,No,Handmade
727,6.96,9.94,30.0,4.9178,583.0,No,No,Handmade
728,5.99,5.99,0.0,2.7143,134.0,No,No,Handmade
729,14.93,14.93,0.0,4.9444,756.0,Yes,No,Handmade
730,2.87,2.87,0.0,5.0,28.0,No,No,Handmade
731,150.0,150.0,0.0,4.9614,2539.0,No,No,Handmade
732,97.9,97.9,0.0,4.6667,231.0,Yes,No,Handmade
733,6.5,6.5,0.0,4.9505,10885.0,No,No,Handmade
734,5.6,8.0,30.0,4.8833,1722.0,No,No,Handmade
735,150.0,150.0,0.0,4.8889,1413.0,Yes,No,Handmade
736,0.7,1.0,30.0,4.9574,13988.0,Yes,No,Handmade
737,11.99,11.99,0.0,4.9588,7518.0,No,No,Handmade
738,20.0,20.0,0.0,4.9286,1101.0,Yes,No,Handmade
739,8.0,8.0,0.0,5.0,635.0,No,No,Handmade
740,15.0,15.0,0.0,5.0,2474.0,Yes,No,Handmade
741,10.4,13.0,20.0,4.9796,3891.0,Yes,No,Handmade
742,1.79,1.79,0.0,4.7547,780.0,No,No,Handmade
743,5.02,5.02,0.0,4.9723,1944.0,No,No,Handmade
744,4.0,4.0,0.0,5.0,99.0,Yes,No,Handmade
745,5.4,9.0,40.0,4.9582,7211.0,No,No,Handmade
746,1.3,1.3,0.0,5.0,4097.0,Yes,No,Handmade
747,6.0,8.0,25.0,4.6111,1195.0,No,No,Handmade
748,5.0,5.0,0.0,5.0,214.0,No,No,Handmade
749,15.0,15.0,0.0,4.9639999999999995,51367.0,No,No,Handmade
750,5.99,5.99,0.0,5.0,432.0,Yes,No,Handmade
751,8.5,8.5,0.0,5.0,165.0,Yes,No,Handmade
752,10.0,10.0,0.0,5.0,4057.0,Yes,No,Handmade
753,30.0,30.0,0.0,5.0,316.0,Yes,No,Handmade
754,3.6,6.0,40.0,4.9434,1669.0,Yes,No,Handmade
755,12.0,12.0,0.0,5.0,34.0,Yes,No,Handmade
756,10.0,10.0,0.0,,,Yes,No,Handmade
757,6.5,6.5,0.0,5.0,72.0,Yes,No,Handmade
758,16.59,16.59,0.0,5.0,197.0,Yes,No,Handmade
759,196.0,196.0,0.0,4.8571,787.0,No,No,Handmade
760,16.72,20.9,20.0,4.9789,4360.0,Yes,No,Handmade
761,17.0,17.0,0.0,4.9517,6082.0,No,No,Handmade
762,5.95,8.5,30.0,4.9503,6744.0,No,No,Handmade
763,18.0,18.0,0.0,5.0,1422.0,Yes,No,Handmade
764,11.0,11.0,0.0,4.9,505.0,Yes,No,Handmade
765,45.0,45.0,0.0,5.0,1060.0,Yes,No,Handmade
766,9.97,9.97,0.0,5.0,186.0,Yes,No,Handmade
767,5.56,7.95,30.0,4.7745,2232.0,No,No,Handmade
768,11.97,11.97,0.0,5.0,218.0,Yes,No,Handmade
769,3.85,5.5,30.0,4.8958,267.0,No,No,Handmade
770,18.0,18.0,0.0,4.8919,3190.0,Yes,No,Handmade
771,20.0,20.0,0.0,4.971,759.0,Yes,No,Handmade
772,19.0,19.0,0.0,5.0,2998.0,Yes,No,Handmade
773,1.44,1.44,0.0,4.9649,204.0,No,No,Handmade
774,8.99,8.99,0.0,4.9596,877.0,Yes,No,Handmade
775,160.0,160.0,0.0,4.9614,2539.0,No,No,Handmade
776,14.93,14.93,0.0,4.9444,756.0,Yes,No,Handmade
777,97.9,97.9,0.0,4.6667,231.0,Yes,No,Handmade
778,5.6,8.0,30.0,4.8833,1722.0,No,No,Handmade
779,0.7,1.0,30.0,4.9574,13988.0,Yes,No,Handmade
780,12.5,12.5,0.0,4.9505,10885.0,No,No,Handmade
781,5.4,9.0,40.0,4.9582,7211.0,No,No,Handmade
782,5.0,5.0,0.0,5.0,432.0,Yes,No,Handmade
783,1.2,1.6,25.0,4.979,1144.0,No,No,Handmade
784,10.0,10.0,0.0,4.9538,456.0,Yes,No,Handmade
785,20.0,20.0,0.0,5.0,1060.0,Yes,No,Handmade
786,5.0,5.0,0.0,4.9461,842.0,Yes,No,Handmade
787,5.0,5.0,0.0,4.7778,468.0,No,No,Handmade
788,18.19,25.99,30.0,4.9451,2013.0,No,No,Handmade
789,6.7,9.57,30.0,4.8972,4588.0,No,No,Handmade
790,10.0,10.0,0.0,5.0,1971.0,Yes,No,Handmade
791,22.0,22.0,0.0,4.902,1655.0,Yes,No,Handmade
792,3.0,6.0,50.0,4.7778,68.0,No,No,Handmade
793,6.29,6.99,10.0,4.9815,1424.0,No,No,Handmade
794,2.17,2.17,0.0,4.8633,2414.0,No,No,Handmade
795,7.0,7.0,0.0,4.8333,357.0,Yes,No,Handmade
796,10.0,10.0,0.0,4.88,2188.0,Yes,No,Handmade
797,20.0,20.0,0.0,4.971,759.0,Yes,No,Handmade
798,10.33,12.92,20.0,4.9136,2183.0,Yes,No,Handmade
799,7.0,7.0,0.0,5.0,428.0,Yes,No,Handmade
800,10.0,10.0,0.0,5.0,499.0,Yes,No,Handmade
801,4.31,4.31,0.0,4.9,259.0,Yes,No,Handmade
802,15.0,15.0,0.0,5.0,2474.0,Yes,No,Handmade
803,5.0,5.0,0.0,5.0,95.0,No,No,Handmade
804,31.11,31.11,0.0,4.95,282.0,No,No,Handmade
805,20.0,20.0,0.0,4.3667,1071.0,Yes,No,Handmade
806,5.0,5.0,0.0,4.9518,1945.0,Yes,No,Handmade
807,24.0,24.0,0.0,4.9541,9423.0,Yes,No,Handmade
808,15.0,15.0,0.0,4.9286,1818.0,Yes,No,Handmade
809,5.0,5.0,0.0,4.0,186.0,No,No,Handmade
810,9.0,15.0,40.0,4.9298,1221.0,Yes,No,Handmade
811,55.0,55.0,0.0,5.0,948.0,Yes,No,Handmade
812,38.0,38.0,0.0,4.8571,787.0,Yes,No,Handmade
813,29.25,39.0,25.0,5.0,144.0,No,No,Handmade
814,8.0,8.0,0.0,5.0,138.0,No,No,Handmade
815,99.0,99.0,0.0,5.0,1386.0,No,No,Handmade
816,16.95,16.95,0.0,5.0,148.0,Yes,No,Handmade
817,3.5,3.5,0.0,4.9796,18904.0,No,No,Handmade
818,3.16,3.16,0.0,4.9247,2489.0,No,No,Handmade
819,3.2,3.2,0.0,4.5946,308.0,No,No,Handmade
820,150.0,150.0,0.0,4.9614,2539.0,No,No,Handmade
821,14.93,14.93,0.0,4.9444,756.0,Yes,No,Handmade
822,5.6,8.0,30.0,4.8833,1722.0,No,No,Handmade
823,97.9,97.9,0.0,4.6667,231.0,Yes,No,Handmade
824,0.7,1.0,30.0,4.9574,13988.0,Yes,No,Handmade
825,6.5,6.5,0.0,4.9505,10885.0,No,No,Handmade
826,4.59,5.74,20.0,4.9136,2183.0,No,No,Handmade
827,20.0,20.0,0.0,4.3667,1071.0,Yes,No,Handmade
828,11.0,11.0,0.0,4.9521,3019.0,Yes,No,Handmade
829,15.0,15.0,0.0,4.7692,452.0,Yes,No,Handmade
830,5.99,5.99,0.0,5.0,432.0,Yes,No,Handmade
831,6.95,6.95,0.0,4.8654,1546.0,No,No,Handmade
832,196.0,196.0,0.0,4.8571,787.0,No,No,Handmade
833,3.6,4.0,10.0,4.9615,2228.0,Yes,No,Handmade
834,40.0,40.0,0.0,4.8333,1212.0,Yes,No,Handmade
835,20.0,20.0,0.0,5.0,635.0,No,No,Handmade
836,4.35,4.35,0.0,5.0,38.0,No,No,Handmade
837,3.6,6.0,40.0,4.9434,1669.0,Yes,No,Handmade
838,5.81,5.81,0.0,4.9303,1913.0,Yes,No,Handmade
839,0.7,0.7,0.0,4.9616,1444.0,No,No,Handmade
