,Price,Original_Price,Off(%),Rating,Reviews,Free_shipping,Best_seller,Theme
442,8.59,10.73,20.0,4.9283,252.0,No,No,Boho
443,3.55,3.55,0.0,4.8932,1086.0,Yes,No,Boho
444,25.9,25.9,0.0,5.0,25.0,Yes,No,Boho
445,18.5,18.5,0.0,4.9612,103.0,No,No,Boho
446,7.2,9.0,20.0,4.8826,937.0,No,No,Boho
447,2.88,2.88,0.0,4.9608,102.0,Yes,No,Boho
448,9.5,9.5,0.0,4.98,109.0,Yes,No,Boho
449,31.75,31.75,0.0,5.0,95.0,No,No,Boho
450,7.2,9.0,20.0,4.963,134.0,No,No,Boho
451,153.36,153.36,0.0,4.9708,343.0,No,No,Boho
452,19.52,19.52,0.0,4.9623,185.0,Yes,No,Boho
453,24.99,24.99,0.0,5.0,16.0,No,No,Boho
454,2.8,2.8,0.0,4.9333,121.0,Yes,No,Boho
455,18.0,18.0,0.0,4.9744,128.0,No,No,Boho
456,7.96,9.95,20.0,4.9574,195.0,No,No,Boho
457,1.9,3.8,50.0,4.8291,3214.0,No,No,Boho
458,12.02,17.18,30.0,4.9273,154.0,No,No,Boho
459,14.99,14.99,0.0,4.9268,4163.0,No,No,Boho
460,42.5,42.5,0.0,4.9895,2254.0,No,No,Boho
461,5.59,7.99,30.0,4.8828,1719.0,No,No,Boho
462,14.19,28.39,50.0,4.8588,86.0,No,No,Boho
463,3.07,3.07,0.0,4.8571,14.0,Yes,No,Boho
464,13.99,19.99,30.0,4.9948,239.0,No,No,Boho
465,15.0,15.0,0.0,5.0,71.0,No,No,Boho
466,4.66,4.66,0.0,4.9714,604.0,No,No,Boho
467,5.99,9.99,40.0,4.9298,1220.0,No,No,Boho
468,10.2,17.0,40.0,4.9576,7188.0,No,No,Boho
469,4.95,4.95,0.0,4.9231,13.0,Yes,No,Boho
470,15.0,15.0,0.0,4.9,21.0,Yes,No,Boho
471,65.0,65.0,0.0,4.917,769.0,No,No,Boho
472,5.0,5.0,0.0,4.9722,1954.0,Yes,No,Boho
473,50.0,50.0,0.0,4.9612,1619.0,No,No,Boho
474,2.88,2.88,0.0,4.9608,102.0,Yes,No,Boho
475,19.85,39.7,50.0,5.0,21.0,Yes,No,Boho
476,18.73,18.73,0.0,4.9615,383.0,No,No,Boho
477,3.4,3.4,0.0,5.0,93.0,Yes,No,Boho
478,10.5,14.0,25.0,4.9795,3889.0,Yes,No,Boho
479,10.35,13.8,25.0,4.7333,15.0,No,No,Boho
480,15.99,19.99,20.0,4.8196,10096.0,Yes,No,Boho
481,9.35,11.0,15.0,4.875,124.0,No,No,Boho
482,3.0,3.0,0.0,5.0,536.0,No,No,Boho
483,7.5,7.5,0.0,4.9916,4522.0,No,No,Boho
484,9.59,15.99,40.0,4.8951,1197.0,No,No,Boho
485,1.0,1.0,0.0,5.0,15.0,Yes,No,Boho
486,13.33,19.05,30.0,4.9714,2081.0,No,No,Boho
487,385.0,385.0,0.0,,,No,No,Boho
488,12.9,12.9,0.0,5.0,25.0,No,No,Boho
489,15.99,19.99,20.0,5.0,112.0,No,No,Boho
490,3.6,3.6,0.0,4.9531,793.0,No,No,Boho
491,12.5,12.5,0.0,4.9612,103.0,No,No,Boho
492,3.6,3.6,0.0,5.0,66.0,No,No,Boho
493,6.95,6.95,0.0,4.98,109.0,Yes,No,Boho
494,15.0,15.0,0.0,5.0,8.0,No,No,Boho
495,27.78,27.78,0.0,5.0,117.0,Yes,No,Boho
496,18.0,18.0,0.0,4.9744,128.0,No,No,Boho
497,11.16,15.95,30.0,4.9178,583.0,No,No,Boho
498,7.96,9.95,20.0,4.9574,195.0,No,No,Boho
499,262.5,262.5,0.0,4.9895,2254.0,No,No,Boho
500,1.0,1.0,0.0,4.9802,4166.0,Yes,No,Boho
501,19.52,19.52,0.0,4.9623,185.0,Yes,No,Boho
502,4.0,4.0,0.0,5.0,34.0,No,No,Boho
503,193.0,193.0,0.0,4.8085,135.0,No,No,Boho
504,18.08,18.08,0.0,4.75,1164.0,No,No,Boho
505,14.99,14.99,0.0,4.9268,4163.0,No,No,Boho
506,15.0,15.0,0.0,5.0,71.0,No,No,Boho
507,15.49,30.99,50.0,4.8588,86.0,No,No,Boho
508,3.07,3.07,0.0,4.8571,14.0,Yes,No,Boho
509,5.59,7.99,30.0,4.8828,1719.0,No,No,Boho
510,10.2,17.0,40.0,4.9576,7188.0,No,No,Boho
511,10.5,14.0,25.0,4.9795,3889.0,Yes,No,Boho
512,65.0,65.0,0.0,4.917,769.0,No,No,Boho
513,18.73,18.73,0.0,4.9615,383.0,No,No,Boho
514,385.0,385.0,0.0,,,No,No,Boho
515,19.85,39.7,50.0,5.0,21.0,Yes,No,Boho
516,7.19,11.99,40.0,4.8951,1197.0,No,No,Boho
517,3.4,3.4,0.0,5.0,93.0,Yes,No,Boho
518,65.0,65.0,0.0,4.9895,2254.0,No,No,Boho
519,4.0,4.0,0.0,5.0,34.0,No,No,Boho
520,6.99,9.99,30.0,4.9948,239.0,No,No,Boho
521,5.04,5.04,0.0,5.0,1.0,No,No,Boho
522,3.56,3.56,0.0,4.8837,783.0,No,No,Boho
523,9.2,9.2,0.0,5.0,46.0,Yes,No,Boho
524,10.5,10.5,0.0,4.9612,103.0,No,No,Boho
525,9.79,13.99,30.0,4.9444,2012.0,No,No,Boho
526,10.39,12.99,20.0,4.9574,195.0,No,No,Boho
527,27.78,27.78,0.0,5.0,117.0,Yes,No,Boho
528,18.65,20.73,10.0,4.9441,348.0,No,No,Boho
529,8.4,8.4,0.0,4.963,165.0,No,No,Boho
530,5.99,9.99,40.0,4.9298,1220.0,No,No,Boho
531,9.22,12.3,25.0,4.9588,700.0,No,No,Boho
532,158.73,158.73,0.0,5.0,14.0,No,No,Boho
533,3.05,3.05,0.0,4.9643,931.0,No,No,Boho
534,2.5,2.5,0.0,4.619,55.0,Yes,No,Boho
535,11.0,11.0,0.0,4.9612,1619.0,No,No,Boho
536,7.75,7.75,0.0,5.0,54.0,No,No,Boho
537,12.59,17.99,30.0,4.8133,289.0,No,No,Boho
538,15.0,15.0,0.0,,,Yes,No,Boho
539,17.95,17.95,0.0,5.0,3.0,No,No,Boho
540,13.59,16.99,20.0,4.963,134.0,No,No,Boho
541,0.61,0.61,0.0,5.0,9.0,No,No,Boho
542,2.16,2.16,0.0,4.9543,2227.0,No,No,Boho
543,2.5,2.5,0.0,4.9506,1943.0,Yes,No,Boho
544,5.76,5.76,0.0,5.0,18.0,No,No,Boho
545,9.6,12.0,20.0,4.8826,937.0,No,No,Boho
546,6.99,9.99,30.0,4.8706,378.0,No,No,Boho
547,25.0,25.0,0.0,5.0,9.0,Yes,No,Boho
548,6.0,6.0,0.0,4.9706,138.0,Yes,No,Boho
549,23.56,29.44,20.0,4.9283,252.0,No,No,Boho
550,14.19,28.39,50.0,4.8588,86.0,No,No,Boho
551,3.07,3.07,0.0,4.8571,14.0,Yes,No,Boho
552,15.0,15.0,0.0,5.0,71.0,No,No,Boho
553,19.85,39.7,50.0,5.0,21.0,Yes,No,Boho
554,5.59,7.99,30.0,4.8828,1719.0,No,No,Boho
555,3.4,3.4,0.0,5.0,93.0,Yes,No,Boho
556,7.19,11.99,40.0,4.8951,1197.0,No,No,Boho
557,14.99,14.99,0.0,4.9268,4163.0,No,No,Boho
558,4.0,4.0,0.0,5.0,34.0,No,No,Boho
559,6.99,9.99,30.0,4.9948,239.0,No,No,Boho
560,9.2,9.2,0.0,5.0,46.0,Yes,No,Boho
561,7.19,11.99,40.0,4.9576,7188.0,No,No,Boho
562,14.4,14.4,0.0,4.963,165.0,No,No,Boho
563,8.95,8.95,0.0,5.0,3.0,No,No,Boho
564,400.0,400.0,0.0,,,No,No,Boho
565,6.9,6.9,0.0,4.9506,1943.0,Yes,No,Boho
566,22.0,22.0,0.0,4.9612,1619.0,No,No,Boho
567,25.0,25.0,0.0,4.9619,1227.0,Yes,No,Boho
568,10.39,12.99,20.0,4.9572,680.0,No,No,Boho
569,1.4,2.0,30.0,4.0,2.0,Yes,No,Boho
570,65.0,65.0,0.0,4.917,769.0,No,No,Boho
571,5.99,9.99,40.0,4.9779,3295.0,No,No,Boho
572,6.95,6.95,0.0,4.7586,1766.0,Yes,No,Boho
573,12.75,12.75,0.0,,,No,No,Boho
574,3.68,3.68,0.0,4.9227,589.0,No,No,Boho
575,6.11,7.19,15.0,4.9438,8032.0,No,No,Boho
576,10.5,14.0,25.0,4.9795,3889.0,Yes,No,Boho
577,2.0,2.0,0.0,5.0,948.0,No,No,Boho
578,1.73,1.73,0.0,,,Yes,No,Boho
579,4.76,4.76,0.0,,,No,No,Boho
580,11.9,11.9,0.0,5.0,95.0,No,No,Boho
581,5.19,5.19,0.0,5.0,11.0,No,No,Boho
582,14.0,14.0,0.0,5.0,1.0,Yes,No,Boho
583,18.0,18.0,0.0,4.9744,128.0,No,No,Boho
584,10.0,12.5,20.0,4.9662,286.0,Yes,No,Boho
585,0.36,0.36,0.0,4.9364,303.0,Yes,No,Boho
586,10.0,10.0,0.0,5.0,23.0,Yes,No,Boho
587,10.0,10.0,0.0,5.0,40.0,Yes,No,Boho
588,10.0,20.0,50.0,4.85,1453.0,No,No,Boho
589,1.44,1.44,0.0,4.0417,67.0,No,No,Boho
590,6.4,8.0,20.0,4.9333,3579.0,No,No,Boho
591,6.75,6.75,0.0,4.8571,37.0,No,No,Boho
592,8.8,11.0,20.0,4.9322,60.0,No,No,Boho
593,4.25,4.25,0.0,4.9951,1944.0,No,No,Boho
594,11.9,11.9,0.0,4.918,603.0,No,No,Boho
595,14.19,28.39,50.0,4.8588,86.0,No,No,Boho
596,15.0,15.0,0.0,5.0,71.0,No,No,Boho
597,3.07,3.07,0.0,4.8571,14.0,Yes,No,Boho
598,19.85,39.7,50.0,5.0,21.0,Yes,No,Boho
599,9.59,15.99,40.0,4.8951,1197.0,No,No,Boho
600,14.99,14.99,0.0,4.9268,4163.0,No,No,Boho
601,13.99,19.99,30.0,4.9948,239.0,No,No,Boho
602,400.0,400.0,0.0,,,No,No,Boho
603,9.2,9.2,0.0,5.0,46.0,Yes,No,Boho
604,8.95,8.95,0.0,5.0,3.0,No,No,Boho
605,5.59,7.99,30.0,4.8828,1719.0,No,No,Boho
606,14.03,14.03,0.0,,,No,No,Boho
607,22.0,22.0,0.0,4.9612,1619.0,No,No,Boho
608,4.76,4.76,0.0,,,No,No,Boho
609,0.36,0.36,0.0,4.9364,303.0,Yes,No,Boho
610,19.52,19.52,0.0,4.9623,185.0,Yes,No,Boho
611,4.29,4.29,0.0,4.8571,37.0,No,No,Boho
612,6.4,8.0,20.0,5.0,55.0,No,No,Boho
613,11.19,12.44,10.0,4.9441,348.0,No,No,Boho
614,9.35,11.0,15.0,4.875,124.0,No,No,Boho
615,84.59,84.59,0.0,4.9211,38.0,Yes,No,Boho
616,5.4,9.0,40.0,4.9576,7188.0,No,No,Boho
617,9.76,12.2,20.0,5.0,4.0,No,No,Boho
618,12.0,12.0,0.0,5.0,11.0,Yes,No,Boho
619,3.0,3.0,0.0,4.9737,87.0,No,No,Boho
620,10.8,13.5,20.0,4.9091,396.0,No,No,Boho
621,6.0,6.0,0.0,5.0,10.0,Yes,No,Boho
622,6.11,7.19,15.0,4.9438,8032.0,No,No,Boho
623,12.02,17.18,30.0,4.9273,154.0,No,No,Boho
624,1.99,1.99,0.0,,,No,No,Boho
625,10.81,10.81,0.0,4.9615,383.0,No,No,Boho
626,31.35,31.35,0.0,5.0,194.0,Yes,No,Boho
627,7.96,9.95,20.0,4.9574,195.0,No,No,Boho
628,10.5,14.0,25.0,4.9795,3889.0,Yes,No,Boho
629,10.81,10.81,0.0,4.8636,170.0,No,No,Boho
630,100.0,100.0,0.0,5.0,7.0,Yes,No,Boho
631,6.39,6.39,0.0,,,No,No,Boho
632,6.79,9.05,25.0,4.7333,15.0,No,No,Boho
633,35.0,35.0,0.0,5.0,157.0,No,No,Boho
634,4.79,7.99,40.0,5.0,191.0,No,No,Boho
635,2.87,2.87,0.0,4.9847,1617.0,No,No,Boho
636,9.09,12.99,30.0,4.9444,2012.0,No,No,Boho
637,55.56,55.56,0.0,4.9444,509.0,Yes,No,Boho
638,2.8,7.0,60.0,4.8952,130.0,No,No,Boho
639,150.0,150.0,0.0,4.7826,1219.0,Yes,No,Boho
640,7.37,14.74,50.0,4.8588,86.0,No,No,Boho
641,15.0,15.0,0.0,5.0,71.0,No,No,Boho
642,4.29,4.29,0.0,4.8571,14.0,Yes,No,Boho
643,7.19,11.99,40.0,4.8951,1197.0,No,No,Boho
644,9.2,9.2,0.0,5.0,46.0,Yes,No,Boho
645,13.99,19.99,30.0,4.9948,239.0,No,No,Boho
646,0.35,0.35,0.0,4.9364,303.0,Yes,No,Boho
647,4.06,4.06,0.0,,,No,No,Boho
648,50.0,50.0,0.0,4.9612,1619.0,No,No,Boho
649,6.13,6.13,0.0,4.8571,37.0,No,No,Boho
650,5.59,7.99,30.0,4.8828,1719.0,No,No,Boho
651,18.19,25.99,30.0,4.9444,2012.0,No,No,Boho
652,2.16,2.16,0.0,5.0,11.0,No,No,Boho
653,4.32,4.32,0.0,4.9543,2227.0,No,No,Boho
654,4.8,4.8,0.0,4.9506,1943.0,Yes,No,Boho
655,18.73,18.73,0.0,4.9615,383.0,No,No,Boho
656,3.5,3.5,0.0,4.9118,408.0,Yes,No,Boho
657,1.95,1.95,0.0,5.0,2.0,Yes,No,Boho
658,20.18,20.18,0.0,4.625,51.0,No,No,Boho
659,23.81,23.81,0.0,,,No,No,Boho
660,6.19,6.19,0.0,4.9607,351.0,No,No,Boho
661,5.67,5.67,0.0,4.8,20.0,Yes,No,Boho
662,9.99,9.99,0.0,4.8979,4462.0,No,No,Boho
663,14.4,14.4,0.0,4.963,165.0,No,No,Boho
664,59.0,59.0,0.0,4.9754,1919.0,Yes,No,Boho
665,21.62,21.62,0.0,5.0,86.0,Yes,No,Boho
666,19.85,39.7,50.0,5.0,21.0,Yes,No,Boho
667,9.99,9.99,0.0,5.0,12.0,No,No,Boho
668,8.99,8.99,0.0,,,No,No,Boho
669,20.0,20.0,0.0,4.917,769.0,No,No,Boho
670,5.9,8.43,30.0,5.0,19.0,No,No,Boho
671,48.0,60.0,20.0,4.9556,1712.0,Yes,No,Boho
672,11.2,14.0,20.0,5.0,31.0,No,No,Boho
673,15.87,15.87,0.0,5.0,117.0,Yes,No,Boho
674,3.07,3.07,0.0,4.9643,931.0,No,No,Boho
675,20.0,20.0,0.0,4.8824,1055.0,Yes,No,Boho
676,4.0,4.0,0.0,4.9043,798.0,No,No,Boho
677,8.59,10.73,20.0,4.9283,252.0,No,No,Boho
678,15.0,15.0,0.0,5.0,171.0,Yes,No,Boho
679,14.4,18.0,20.0,5.0,55.0,No,No,Boho
680,18.0,18.0,0.0,4.9744,128.0,No,No,Boho
681,0.2,0.2,0.0,4.9841,317.0,Yes,No,Boho
682,6.38,6.38,0.0,,,Yes,No,Boho
683,2.16,2.16,0.0,4.8636,170.0,No,No,Boho
684,19.99,19.99,0.0,,,No,No,Boho
685,15.0,15.0,0.0,5.0,71.0,No,No,Boho
686,9.2,9.2,0.0,5.0,46.0,Yes,No,Boho
687,4.76,4.76,0.0,,,No,No,Boho
688,15.49,30.99,50.0,4.8588,86.0,No,No,Boho
689,0.36,0.36,0.0,4.9364,303.0,Yes,No,Boho
690,13.99,19.99,30.0,4.9948,239.0,No,No,Boho
691,9.59,15.99,40.0,4.8951,1197.0,No,No,Boho
692,5.8,5.8,0.0,4.9506,1943.0,Yes,No,Boho
693,23.81,23.81,0.0,,,No,No,Boho
694,2.16,2.16,0.0,4.9543,2227.0,No,No,Boho
695,9.6,9.6,0.0,4.963,165.0,No,No,Boho
696,16.99,16.99,0.0,4.8979,4462.0,No,No,Boho
697,11.2,14.0,20.0,5.0,31.0,No,No,Boho
698,14.99,14.99,0.0,4.9268,4163.0,No,No,Boho
699,10.81,10.81,0.0,4.8636,170.0,No,No,Boho
700,13.99,13.99,0.0,4.8462,137.0,No,No,Boho
701,3.95,3.95,0.0,5.0,17.0,Yes,No,Boho
702,6.13,6.13,0.0,4.7059,411.0,No,No,Boho
703,4.19,6.99,40.0,4.9576,7188.0,No,No,Boho
704,3.6,3.6,0.0,5.0,18.0,No,No,Boho
705,6.2,6.2,0.0,5.0,86.0,No,No,Boho
706,1.44,1.44,0.0,5.0,3.0,Yes,No,Boho
707,6.49,6.49,0.0,4.9802,273.0,No,No,Boho
708,6.87,6.87,0.0,4.8784,1149.0,No,No,Boho
709,10.5,14.0,25.0,4.9795,3889.0,Yes,No,Boho
710,3.99,3.99,0.0,,,No,No,Boho
711,12.0,15.0,20.0,4.8077,696.0,Yes,No,Boho
712,7.19,8.99,20.0,,,No,No,Boho
713,6.51,6.51,0.0,4.9607,351.0,No,No,Boho
714,6.99,9.99,30.0,4.921,1334.0,No,No,Boho
715,28.0,28.0,0.0,5.0,110.0,Yes,No,Boho
716,39.68,39.68,0.0,5.0,42.0,Yes,No,Boho
717,10.5,10.5,0.0,4.9612,103.0,No,No,Boho
718,100.0,100.0,0.0,4.8889,500.0,Yes,No,Boho
719,1.45,1.45,0.0,,,No,No,Boho
720,6.11,7.19,15.0,4.9438,8032.0,No,No,Boho
721,0.2,0.2,0.0,4.9841,317.0,Yes,No,Boho
722,10.5,14.0,25.0,,,No,No,Boho
723,100.0,100.0,0.0,5.0,269.0,Yes,No,Boho
724,5.95,7.0,15.0,4.9107,83.0,No,No,Boho
725,2.32,2.32,0.0,5.0,155.0,No,No,Boho
726,3.31,3.31,0.0,5.0,144.0,No,No,Boho
727,3.68,3.68,0.0,4.8571,14.0,Yes,No,Boho
728,30.67,30.67,0.0,4.963,117.0,Yes,No,Boho
729,3.3,3.3,0.0,5.0,93.0,Yes,No,Boho
730,6.39,6.39,0.0,,,No,No,Boho
731,9.59,15.99,40.0,4.8951,1197.0,No,No,Boho
732,7.37,14.74,50.0,4.8588,86.0,No,No,Boho
733,11.2,14.0,20.0,5.0,31.0,No,No,Boho
734,16.99,16.99,0.0,4.8979,4462.0,No,No,Boho
735,6.13,6.13,0.0,4.7059,411.0,No,No,Boho
736,15.0,15.0,0.0,5.0,71.0,No,No,Boho
737,28.0,28.0,0.0,5.0,110.0,Yes,No,Boho
738,2.16,2.16,0.0,4.9543,2227.0,No,No,Boho
739,1.45,1.45,0.0,,,No,No,Boho
740,10.5,14.0,25.0,4.9795,3889.0,Yes,No,Boho
741,1.44,1.44,0.0,5.0,3.0,Yes,No,Boho
742,22.0,22.0,0.0,4.9612,103.0,No,No,Boho
743,9.25,9.25,0.0,4.9375,16.0,No,No,Boho
744,2.16,2.16,0.0,5.0,18.0,No,No,Boho
745,3.7,3.7,0.0,5.0,93.0,Yes,No,Boho
746,73.61,73.61,0.0,5.0,28.0,Yes,No,Boho
747,10.0,10.0,0.0,5.0,34.0,Yes,No,Boho
748,8.69,8.69,0.0,4.9167,148.0,No,No,Boho
749,5.9,8.43,30.0,5.0,19.0,No,No,Boho
750,8.0,8.0,0.0,4.8,21.0,No,No,Boho
751,10.0,10.0,0.0,5.0,1.0,No,No,Boho
752,6.77,7.97,15.0,4.925,80.0,No,No,Boho
753,126.98,126.98,0.0,4.9444,509.0,No,No,Boho
754,20.0,20.0,0.0,5.0,169.0,No,No,Boho
755,2.44,2.44,0.0,5.0,155.0,No,No,Boho
756,4.1,4.1,0.0,4.9346,920.0,Yes,No,Boho
757,14.99,14.99,0.0,4.9268,4163.0,No,No,Boho
758,30.67,30.67,0.0,4.963,117.0,Yes,No,Boho
759,1.99,1.99,0.0,5.0,11.0,No,No,Boho
760,100.0,100.0,0.0,,,No,No,Boho
761,27.78,27.78,0.0,5.0,14.0,No,No,Boho
762,65.0,65.0,0.0,4.917,769.0,No,No,Boho
763,25.5,25.5,0.0,5.0,25.0,No,No,Boho
764,10.5,14.0,25.0,4.9764,261.0,No,No,Boho
765,7.0,7.0,0.0,5.0,76.0,No,No,Boho
766,7.19,11.99,40.0,4.9576,7188.0,No,No,Boho
767,2.88,2.88,0.0,4.9499,504.0,No,No,Boho
768,9.35,11.0,15.0,4.875,124.0,No,No,Boho
769,3.9,3.9,0.0,,,No,No,Boho
770,25.9,25.9,0.0,5.0,25.0,Yes,No,Boho
771,19.85,39.7,50.0,5.0,21.0,Yes,No,Boho
772,22.0,22.0,0.0,4.9612,1619.0,No,No,Boho
773,11.9,11.9,0.0,5.0,95.0,No,No,Boho
774,13.8,23.0,40.0,4.9571,942.0,No,No,Boho
775,11.2,14.0,20.0,5.0,31.0,No,No,Boho
776,6.39,6.39,0.0,,,No,No,Boho
777,6.13,6.13,0.0,4.7059,411.0,No,No,Boho
778,15.0,15.0,0.0,5.0,71.0,No,No,Boho
779,28.0,28.0,0.0,5.0,110.0,Yes,No,Boho
780,10.5,14.0,25.0,4.9795,3889.0,Yes,No,Boho
781,5.76,5.76,0.0,5.0,18.0,No,No,Boho
782,9.99,9.99,0.0,4.8979,4462.0,No,No,Boho
783,10.5,10.5,0.0,4.9612,103.0,No,No,Boho
784,9.59,15.99,40.0,4.8951,1197.0,No,No,Boho
785,25.9,25.9,0.0,5.0,25.0,Yes,No,Boho
786,7.0,7.0,0.0,5.0,76.0,No,No,Boho
787,15.0,15.0,0.0,5.0,44.0,No,No,Boho
788,14.99,14.99,0.0,4.9268,4163.0,No,No,Boho
789,40.0,40.0,0.0,4.8333,1212.0,Yes,No,Boho
790,19.52,19.52,0.0,4.9623,185.0,Yes,No,Boho
791,3.64,12.15,70.0,5.0,3.0,No,No,Boho
792,9.89,10.99,10.0,4.9577,89.0,No,No,Boho
793,3.99,7.98,50.0,4.8277,741.0,No,No,Boho
794,14.41,14.41,0.0,4.8636,170.0,Yes,No,Boho
795,5.9,8.43,30.0,5.0,19.0,No,No,Boho
796,2.44,2.44,0.0,5.0,155.0,No,No,Boho
797,20.79,25.99,20.0,,,No,No,Boho
798,43.75,43.75,0.0,,,Yes,No,Boho
799,3.0,3.0,0.0,4.9883,198.0,Yes,No,Boho
800,4.98,4.98,0.0,5.0,459.0,Yes,No,Boho
801,8.0,8.0,0.0,4.9407,3002.0,Yes,No,Boho
802,5.99,9.99,40.0,4.9779,3295.0,No,No,Boho
803,45.0,45.0,0.0,5.0,339.0,Yes,No,Boho
804,24.99,49.98,50.0,4.9024,41.0,No,No,Boho
805,5.59,7.99,30.0,4.8828,1719.0,No,No,Boho
806,3.07,3.07,0.0,4.8571,14.0,Yes,No,Boho
807,14.41,14.41,0.0,4.9355,98.0,No,No,Boho
808,6.79,9.05,25.0,4.7333,15.0,No,No,Boho
809,6.1,6.78,10.0,3.6667,3.0,No,No,Boho
810,14.19,28.39,50.0,4.8588,86.0,No,No,Boho
811,65.0,65.0,0.0,4.917,769.0,No,No,Boho
812,23.81,23.81,0.0,4.9951,1944.0,No,No,Boho
813,5.04,5.04,0.0,4.9302,345.0,No,No,Boho
814,2.5,2.5,0.0,4.9506,1943.0,Yes,No,Boho
815,20.0,20.0,0.0,5.0,583.0,No,No,Boho
816,7.85,9.81,20.0,4.963,1814.0,No,No,Boho
817,3.6,3.6,0.0,4.9543,2227.0,No,No,Boho
818,9.0,15.0,40.0,4.9571,942.0,No,No,Boho
819,6.73,11.21,40.0,4.8997,1516.0,No,No,Boho
820,4.76,4.76,0.0,,,No,No,Boho
821,15.0,15.0,0.0,5.0,71.0,No,No,Boho
822,6.13,6.13,0.0,4.7059,411.0,No,No,Boho
823,28.0,28.0,0.0,5.0,110.0,Yes,No,Boho
824,9.99,9.99,0.0,4.8979,4462.0,No,No,Boho
825,3.6,3.6,0.0,5.0,18.0,No,No,Boho
826,25.9,25.9,0.0,5.0,25.0,Yes,No,Boho
827,15.0,15.0,0.0,5.0,44.0,No,No,Boho
828,3.64,12.15,70.0,5.0,3.0,No,No,Boho
829,40.0,40.0,0.0,4.8333,1212.0,Yes,No,Boho
830,4.87,6.5,25.0,4.7333,15.0,No,No,Boho
831,5.59,7.99,30.0,4.8828,1719.0,No,No,Boho
832,6.1,6.78,10.0,3.6667,3.0,No,No,Boho
833,20.0,20.0,0.0,4.917,769.0,No,No,Boho
834,8.59,10.73,20.0,4.9283,252.0,No,No,Boho
835,9.0,15.0,40.0,4.9571,942.0,No,No,Boho
836,14.4,14.4,0.0,4.963,165.0,No,No,Boho
837,2.16,2.16,0.0,5.0,87.0,No,No,Boho
838,1.66,1.84,10.0,5.0,7.0,No,No,Boho
839,6.11,7.19,15.0,4.9438,8032.0,No,No,Boho
840,6.0,6.0,0.0,4.9407,3002.0,Yes,No,Boho
841,3.4,3.4,0.0,5.0,93.0,Yes,No,Boho
842,4.0,4.0,0.0,4.9043,798.0,No,No,Boho
843,10.81,10.81,0.0,4.8636,170.0,No,No,Boho
844,7.2,8.0,10.0,5.0,19.0,No,No,Boho
845,3.6,3.6,0.0,4.9543,2227.0,No,No,Boho
846,10.0,10.0,0.0,5.0,8.0,Yes,No,Boho
847,11.87,11.87,0.0,4.9167,148.0,No,No,Boho
848,11.5,11.5,0.0,4.9612,103.0,No,No,Boho
849,35.58,35.58,0.0,5.0,2.0,No,No,Boho
850,11.9,11.9,0.0,5.0,5.0,No,No,Boho
851,5.99,9.99,40.0,4.9779,3295.0,No,No,Boho
852,10.0,10.0,0.0,5.0,1.0,No,No,Boho
853,6.5,6.5,0.0,5.0,1.0,No,No,Boho
854,30.0,30.0,0.0,4.6667,3.0,Yes,No,Boho
855,50.0,50.0,0.0,4.9612,1619.0,No,No,Boho
856,5.0,5.0,0.0,5.0,2.0,Yes,No,Boho
857,19.94,19.94,0.0,5.0,7.0,Yes,No,Boho
858,5.9,8.43,30.0,5.0,19.0,No,No,Boho
859,72.62,72.62,0.0,5.0,28.0,No,No,Boho
860,24.95,24.95,0.0,4.9944,498.0,No,No,Boho
861,19.52,19.52,0.0,4.9623,185.0,Yes,No,Boho
862,12.0,12.0,0.0,4.9744,128.0,No,No,Boho
863,2.87,2.87,0.0,5.0,3.0,Yes,No,Boho
864,4.98,4.98,0.0,5.0,459.0,Yes,No,Boho
865,4.76,4.76,0.0,,,No,No,Boho
866,15.0,15.0,0.0,5.0,71.0,No,No,Boho
867,6.13,6.13,0.0,4.7059,411.0,No,No,Boho
868,25.9,25.9,0.0,5.0,25.0,Yes,No,Boho
869,28.0,28.0,0.0,5.0,110.0,Yes,No,Boho
870,40.0,40.0,0.0,4.8333,1212.0,Yes,No,Boho
871,3.64,12.15,70.0,5.0,3.0,No,No,Boho
872,2.16,2.16,0.0,5.0,18.0,No,No,Boho
873,6.1,6.78,10.0,3.6667,3.0,No,No,Boho
874,13.8,23.0,40.0,4.9571,942.0,No,No,Boho
875,10.0,10.0,0.0,5.0,8.0,Yes,No,Boho
876,30.0,30.0,0.0,4.6667,3.0,Yes,No,Boho
877,5.59,7.99,30.0,4.8828,1719.0,No,No,Boho
878,9.6,9.6,0.0,4.963,165.0,No,No,Boho
879,12.0,12.0,0.0,4.9744,128.0,No,No,Boho
880,3.07,3.07,0.0,4.9643,931.0,No,No,Boho
881,10.0,10.0,0.0,5.0,1165.0,Yes,No,Boho
882,2.44,2.44,0.0,5.0,155.0,No,No,Boho
883,5.48,5.48,0.0,5.0,11.0,No,No,Boho
884,14.19,28.39,50.0,4.8588,86.0,No,No,Boho
885,9.99,9.99,0.0,4.9268,4163.0,No,No,Boho
886,16.94,19.93,15.0,4.9552,396.0,Yes,No,Boho
887,6.49,6.49,0.0,4.9777,403.0,No,No,Boho
888,5.0,5.0,0.0,4.9916,4522.0,No,No,Boho
889,4.87,6.5,25.0,4.7333,15.0,No,No,Boho
890,7.3,10.43,30.0,4.9273,154.0,No,No,Boho
891,25.0,25.0,0.0,5.0,9.0,Yes,No,Boho
892,4.0,4.0,0.0,4.9043,798.0,No,No,Boho
