,Price,Original_Price,Off(%),Rating,Reviews,Free_shipping,Best_seller,Season
447,4.8,8.0,40.0,4.9119,3622.0,No,No,Spring
448,25.0,25.0,0.0,5.0,5.0,Yes,No,Spring
449,7.0,7.0,0.0,4.9293,3633.0,No,No,Spring
450,50.0,50.0,0.0,5.0,475.0,Yes,No,Spring
451,0.72,0.72,0.0,4.9312,1303.0,Yes,No,Spring
452,1.44,1.44,0.0,5.0,11.0,No,No,Spring
453,3.0,3.0,0.0,,,No,No,Spring
454,0.89,0.99,10.0,4.9107,4440.0,Yes,No,Spring
455,2.76,3.68,25.0,4.6442,129.0,No,No,Spring
456,1.53,1.53,0.0,5.0,6.0,No,No,Spring
457,6.39,7.99,20.0,4.8608,1455.0,No,No,Spring
458,10.0,10.0,0.0,4.92,548.0,No,No,Spring
459,7.5,10.0,25.0,4.8614,1032.0,No,No,Spring
460,1.8,3.0,40.0,4.8333,12.0,Yes,No,Spring
461,1.5,1.5,0.0,,,Yes,No,Spring
462,5.59,7.99,30.0,4.8828,1719.0,No,No,Spring
463,6.99,9.99,30.0,4.921,1334.0,No,No,Spring
464,4.4,8.8,50.0,4.8783,5772.0,No,No,Spring
465,19.85,39.7,50.0,5.0,21.0,Yes,No,Spring
466,15.0,15.0,0.0,4.9755,1920.0,Yes,No,Spring
467,8.4,8.4,0.0,4.963,165.0,No,No,Spring
468,10.0,10.0,0.0,5.0,1.0,Yes,No,Spring
469,61.11,61.11,0.0,4.988,1059.0,Yes,No,Spring
470,22.0,22.0,0.0,4.9612,1619.0,No,No,Spring
471,4.76,4.76,0.0,,,No,No,Spring
472,15.96,19.95,20.0,4.9574,195.0,No,No,Spring
473,2.69,2.69,0.0,,,No,No,Spring
474,4.16,5.95,30.0,4.923,6301.0,No,No,Spring
475,14.0,14.0,0.0,5.0,1422.0,No,No,Spring
476,1.0,1.0,0.0,5.0,4.0,No,No,Spring
477,4.0,4.0,0.0,5.0,475.0,Yes,No,Spring
478,13.99,13.99,0.0,4.9783,2623.0,Yes,No,Spring
479,5.0,5.0,0.0,4.8816,1180.0,No,No,Spring
480,6.4,8.0,20.0,5.0,54.0,No,No,Spring
481,14.06,20.08,30.0,4.8812,156.0,No,No,Spring
482,19.0,19.0,0.0,4.913,265.0,Yes,No,Spring
483,3.0,3.0,0.0,4.973,1803.0,No,No,Spring
484,6.49,6.49,0.0,4.9803,274.0,No,No,Spring
485,50.0,50.0,0.0,4.9429,453.0,Yes,No,Spring
486,7.19,8.99,20.0,,,No,No,Spring
487,0.7,1.0,30.0,4.9572,13903.0,Yes,No,Spring
488,14.64,14.64,0.0,5.0,52.0,No,No,Spring
489,28.0,28.0,0.0,5.0,110.0,Yes,No,Spring
490,10.0,10.0,0.0,4.9806,5811.0,No,No,Spring
491,8.99,8.99,0.0,4.95,48.0,No,No,Spring
492,6.11,7.19,15.0,4.9438,8040.0,No,No,Spring
493,4.0,4.0,0.0,4.9737,87.0,No,No,Spring
494,12.0,12.0,0.0,4.8333,212.0,No,No,Spring
495,90.0,90.0,0.0,5.0,127.0,No,No,Spring
496,14.0,14.0,0.0,5.0,1961.0,Yes,No,Spring
497,9.5,9.5,0.0,5.0,132.0,No,No,Spring
498,13.23,13.23,0.0,5.0,6.0,No,No,Spring
499,15.0,15.0,0.0,4.8673,2785.0,Yes,No,Spring
500,6.25,6.25,0.0,4.96,42.0,No,No,Spring
501,8.0,8.0,0.0,4.3333,4.0,No,No,Spring
502,9.5,9.5,0.0,4.766,1554.0,No,No,Spring
503,5.0,5.0,0.0,4.9855,1024.0,Yes,No,Spring
504,7.19,11.99,40.0,4.9577,7189.0,No,No,Spring
505,1.8,3.0,40.0,4.8333,12.0,Yes,No,Spring
506,5.0,5.0,0.0,,,Yes,No,Spring
507,5.59,7.99,30.0,4.8828,1719.0,No,No,Spring
508,4.4,8.8,50.0,4.8783,5772.0,No,No,Spring
509,6.99,9.99,30.0,4.921,1334.0,No,No,Spring
510,26.0,26.0,0.0,4.9755,1920.0,Yes,No,Spring
511,19.85,39.7,50.0,5.0,21.0,Yes,No,Spring
512,8.4,8.4,0.0,4.963,165.0,No,No,Spring
513,61.11,61.11,0.0,4.988,1059.0,Yes,No,Spring
514,50.0,50.0,0.0,4.9612,1619.0,No,No,Spring
515,4.13,4.13,0.0,,,No,No,Spring
516,14.0,14.0,0.0,5.0,1422.0,No,No,Spring
517,7.96,9.95,20.0,4.9574,195.0,No,No,Spring
518,4.0,4.0,0.0,5.0,475.0,Yes,No,Spring
519,1.0,1.0,0.0,5.0,4.0,No,No,Spring
520,28.0,28.0,0.0,5.0,110.0,Yes,No,Spring
521,9.59,11.99,20.0,,,No,No,Spring
522,18.0,18.0,0.0,4.913,265.0,No,No,Spring
523,5.0,5.0,0.0,4.9855,1024.0,Yes,No,Spring
524,9.0,10.0,10.0,4.9423,435.0,No,No,Spring
525,1.5,1.5,0.0,5.0,1066.0,No,No,Spring
526,3.9,3.9,0.0,,,No,No,Spring
527,25.9,25.9,0.0,5.0,25.0,Yes,No,Spring
528,13.0,13.0,0.0,5.0,27.0,Yes,No,Spring
529,1.43,1.43,0.0,4.8605,2064.0,No,No,Spring
530,2.88,2.88,0.0,4.9354,330.0,No,No,Spring
531,12.0,12.0,0.0,4.8333,212.0,No,No,Spring
532,35.0,35.0,0.0,5.0,17.0,No,No,Spring
533,9.99,9.99,0.0,4.9293,3633.0,No,No,Spring
534,4.91,4.91,0.0,4.8505,3188.0,No,No,Spring
535,12.0,12.0,0.0,4.8889,21.0,Yes,No,Spring
536,25.0,25.0,0.0,4.9846,1968.0,Yes,No,Spring
537,15.87,15.87,0.0,4.9787,569.0,Yes,No,Spring
538,15.0,15.0,0.0,5.0,138.0,Yes,No,Spring
539,0.49,0.49,0.0,4.8,121.0,No,No,Spring
540,3.0,3.0,0.0,4.9737,87.0,No,No,Spring
541,15.87,15.87,0.0,4.9333,28.0,Yes,No,Spring
542,14.99,14.99,0.0,5.0,190.0,No,No,Spring
543,10.0,10.0,0.0,5.0,1165.0,Yes,No,Spring
544,150.0,150.0,0.0,4.9815,132.0,Yes,No,Spring
545,0.78,0.86,9.0,4.9733,2449.0,No,No,Spring
546,16.0,16.0,0.0,,,Yes,No,Spring
547,5.3,5.3,0.0,4.9231,293.0,No,No,Spring
548,277.0,277.0,0.0,5.0,575.0,Yes,No,Spring
549,1.8,3.0,40.0,4.8333,12.0,Yes,No,Spring
550,6.4,8.0,20.0,5.0,54.0,No,No,Spring
551,5.5,5.5,0.0,,,Yes,No,Spring
552,5.59,7.99,30.0,4.8828,1719.0,No,No,Spring
553,6.99,9.99,30.0,4.921,1334.0,No,No,Spring
554,4.4,8.8,50.0,4.8783,5772.0,No,No,Spring
555,19.85,39.7,50.0,5.0,21.0,Yes,No,Spring
556,26.0,26.0,0.0,4.9755,1920.0,Yes,No,Spring
557,61.11,61.11,0.0,4.988,1059.0,Yes,No,Spring
558,8.4,8.4,0.0,4.963,165.0,No,No,Spring
559,4.76,4.76,0.0,,,No,No,Spring
560,11.0,11.0,0.0,4.9612,1619.0,No,No,Spring
561,1.0,1.0,0.0,5.0,4.0,No,No,Spring
562,7.96,9.95,20.0,4.9574,195.0,No,No,Spring
563,28.0,28.0,0.0,5.0,110.0,Yes,No,Spring
564,25.9,25.9,0.0,5.0,25.0,Yes,No,Spring
565,25.0,25.0,0.0,4.9846,1968.0,Yes,No,Spring
566,13.0,13.0,0.0,5.0,27.0,Yes,No,Spring
567,0.64,0.64,0.0,4.8,121.0,No,No,Spring
568,25.0,25.0,0.0,5.0,17.0,No,No,Spring
569,4.0,4.0,0.0,5.0,475.0,Yes,No,Spring
570,16.0,16.0,0.0,,,Yes,No,Spring
571,12.95,12.95,0.0,4.871,185.0,No,No,Spring
572,119.87,119.87,0.0,,,Yes,No,Spring
573,8.99,8.99,0.0,4.95,48.0,No,No,Spring
574,44.25,59.0,25.0,5.0,143.0,No,No,Spring
575,9.99,9.99,0.0,4.7586,1766.0,Yes,No,Spring
576,3.0,3.0,0.0,4.9506,1943.0,Yes,No,Spring
577,18.0,18.0,0.0,5.0,52.0,Yes,No,Spring
578,9.99,9.99,0.0,4.9293,3633.0,No,No,Spring
579,5.0,5.0,0.0,4.9855,1024.0,Yes,No,Spring
580,16.0,16.0,0.0,4.9274,573.0,Yes,No,Spring
581,4.91,4.91,0.0,3.2222,9.0,Yes,No,Spring
582,5.95,7.0,15.0,4.9107,83.0,No,No,Spring
583,7.93,7.93,0.0,5.0,2.0,No,No,Spring
584,8.0,8.0,0.0,5.0,1.0,Yes,No,Spring
585,9.1,9.1,0.0,4.9510000000000005,1306.0,No,No,Spring
586,100.0,100.0,0.0,,,No,No,Spring
587,15.99,15.99,0.0,4.3333,4.0,No,No,Spring
588,7.7,11.0,30.0,4.803,174.0,No,No,Spring
589,7.0,7.0,0.0,4.9417,2281.0,No,No,Spring
590,4.0,4.0,0.0,5.0,2.0,No,No,Spring
591,100.0,100.0,0.0,5.0,575.0,Yes,No,Spring
592,29.44,29.44,0.0,,,No,No,Spring
593,35.58,35.58,0.0,5.0,2.0,No,No,Spring
594,0.2,0.2,0.0,5.0,11.0,Yes,No,Spring
595,1.8,3.0,40.0,4.8333,12.0,Yes,No,Spring
596,5.2,5.2,0.0,,,Yes,No,Spring
597,8.39,11.99,30.0,4.8828,1719.0,No,No,Spring
598,6.99,9.99,30.0,4.921,1334.0,No,No,Spring
599,4.4,8.8,50.0,4.8783,5772.0,No,No,Spring
600,26.0,26.0,0.0,4.9755,1920.0,Yes,No,Spring
601,19.85,39.7,50.0,5.0,21.0,Yes,No,Spring
602,122.22,122.22,0.0,4.988,1059.0,Yes,No,Spring
603,8.4,8.4,0.0,4.963,165.0,No,No,Spring
604,4.13,4.13,0.0,,,No,No,Spring
605,11.0,11.0,0.0,4.9612,1619.0,No,No,Spring
606,28.0,28.0,0.0,5.0,110.0,Yes,No,Spring
607,1.0,1.0,0.0,5.0,4.0,No,No,Spring
608,25.9,25.9,0.0,5.0,25.0,Yes,No,Spring
609,15.96,19.95,20.0,4.9574,195.0,No,No,Spring
610,13.0,13.0,0.0,5.0,27.0,Yes,No,Spring
611,0.64,0.64,0.0,4.8,121.0,No,No,Spring
612,16.0,16.0,0.0,,,Yes,No,Spring
613,2.5,2.5,0.0,4.9506,1943.0,Yes,No,Spring
614,100.0,100.0,0.0,,,No,No,Spring
615,12.8,12.8,0.0,5.0,204.0,Yes,No,Spring
616,5.5,5.5,0.0,5.0,2.0,No,No,Spring
617,14.0,14.0,0.0,5.0,1598.0,Yes,No,Spring
618,3.83,6.38,40.0,,,No,No,Spring
619,7.0,7.0,0.0,,,No,No,Spring
620,1.85,2.06,10.0,4.7368,81.0,No,No,Spring
621,5.0,5.0,0.0,5.0,2.0,Yes,No,Spring
622,0.7,0.7,0.0,4.9383,2116.0,Yes,No,Spring
623,10.0,10.0,0.0,4.9111,114.0,Yes,No,Spring
624,1.0,1.0,0.0,5.0,171.0,Yes,No,Spring
625,10.0,10.0,0.0,5.0,24.0,No,No,Spring
626,9.81,9.81,0.0,5.0,1.0,No,No,Spring
627,9.0,9.0,0.0,4.7045,128.0,No,No,Spring
628,9.5,9.5,0.0,5.0,132.0,No,No,Spring
629,15.0,15.0,0.0,4.9645,2146.0,Yes,No,Spring
630,18.0,18.0,0.0,4.913,265.0,No,No,Spring
631,57.65,57.65,0.0,5.0,4.0,Yes,No,Spring
632,15.87,15.87,0.0,4.8905,1254.0,No,No,Spring
633,10.45,10.45,0.0,5.0,149.0,Yes,No,Spring
634,13.17,15.5,15.0,4.9756,71.0,No,No,Spring
635,350.0,350.0,0.0,,,Yes,No,Spring
636,10.8,12.0,10.0,4.9549,6691.0,Yes,No,Spring
637,4.0,4.0,0.0,5.0,475.0,Yes,No,Spring
638,17.0,17.0,0.0,4.9903,220.0,Yes,No,Spring
639,25.0,25.0,0.0,4.6364,76.0,Yes,No,Spring
640,5.59,7.99,30.0,4.8828,1719.0,No,No,Spring
641,5.0,5.0,0.0,,,Yes,No,Spring
642,6.99,9.99,30.0,4.921,1334.0,No,No,Spring
643,4.4,8.8,50.0,4.8783,5772.0,No,No,Spring
644,19.85,39.7,50.0,5.0,21.0,Yes,No,Spring
645,26.0,26.0,0.0,4.9755,1920.0,Yes,No,Spring
646,61.11,61.11,0.0,4.988,1059.0,Yes,No,Spring
647,8.4,8.4,0.0,4.963,165.0,No,No,Spring
648,28.0,28.0,0.0,5.0,110.0,Yes,No,Spring
649,4.13,4.13,0.0,,,No,No,Spring
650,25.9,25.9,0.0,5.0,25.0,Yes,No,Spring
651,15.96,19.95,20.0,4.9574,195.0,No,No,Spring
652,2.0,2.0,0.0,4.9506,1943.0,Yes,No,Spring
653,0.64,0.64,0.0,4.8,121.0,No,No,Spring
654,22.0,22.0,0.0,4.9612,1619.0,No,No,Spring
655,13.0,13.0,0.0,5.0,27.0,Yes,No,Spring
656,14.0,14.0,0.0,5.0,1598.0,Yes,No,Spring
657,5.0,5.0,0.0,5.0,2.0,Yes,No,Spring
658,10.0,10.0,0.0,5.0,24.0,No,No,Spring
659,22.52,26.5,15.0,4.9756,71.0,No,No,Spring
660,6.11,7.19,15.0,4.9438,8040.0,No,No,Spring
661,3.0,6.0,50.0,4.744,1586.0,No,No,Spring
662,20.0,20.0,0.0,4.8857,172.0,Yes,No,Spring
663,8.51,8.51,0.0,4.913,473.0,No,No,Spring
664,8.73,8.73,0.0,4.8905,1254.0,No,No,Spring
665,10.0,10.0,0.0,4.9111,114.0,Yes,No,Spring
666,4.0,4.0,0.0,5.0,475.0,Yes,No,Spring
667,11.97,11.97,0.0,4.9877,1206.0,No,No,Spring
668,5.0,5.0,0.0,4.9658,1287.0,Yes,No,Spring
669,12.99,12.99,0.0,5.0,4.0,No,No,Spring
670,12.0,15.0,20.0,4.8077,696.0,Yes,No,Spring
671,8.0,8.0,0.0,5.0,44.0,No,No,Spring
672,12.27,12.27,0.0,4.8333,108.0,No,No,Spring
673,12.0,12.0,0.0,4.7722,2884.0,Yes,No,Spring
674,12.95,12.95,0.0,5.0,17.0,No,No,Spring
675,5.0,5.0,0.0,,,No,No,Spring
676,1.8,1.8,0.0,4.8636,157.0,Yes,No,Spring
677,5.0,5.0,0.0,4.913,265.0,Yes,No,Spring
678,9.5,9.5,0.0,5.0,132.0,No,No,Spring
679,2.0,2.0,0.0,4.6667,3.0,Yes,No,Spring
680,3.5,3.5,0.0,4.9118,408.0,Yes,No,Spring
681,27.78,27.78,0.0,5.0,117.0,Yes,No,Spring
682,12.8,12.8,0.0,5.0,204.0,Yes,No,Spring
683,2.87,2.87,0.0,4.9847,1617.0,No,No,Spring
684,24.0,48.0,50.0,4.8293,3217.0,Yes,No,Spring
685,1.5,1.5,0.0,,,Yes,No,Spring
686,6.99,9.99,30.0,4.921,1334.0,No,No,Spring
687,4.4,8.8,50.0,4.8783,5772.0,No,No,Spring
688,15.0,15.0,0.0,4.9755,1920.0,Yes,No,Spring
689,5.59,7.99,30.0,4.8828,1719.0,No,No,Spring
690,19.85,39.7,50.0,5.0,21.0,Yes,No,Spring
691,8.4,8.4,0.0,4.963,165.0,No,No,Spring
692,4.76,4.76,0.0,,,No,No,Spring
693,61.11,61.11,0.0,4.988,1059.0,Yes,No,Spring
694,28.0,28.0,0.0,5.0,110.0,Yes,No,Spring
695,15.96,19.95,20.0,4.9574,195.0,No,No,Spring
696,25.9,25.9,0.0,5.0,25.0,Yes,No,Spring
697,0.64,0.64,0.0,4.8,121.0,No,No,Spring
698,13.0,13.0,0.0,5.0,27.0,Yes,No,Spring
699,14.0,14.0,0.0,5.0,1598.0,Yes,No,Spring
700,3.0,3.0,0.0,4.9506,1943.0,Yes,No,Spring
701,20.0,20.0,0.0,5.0,24.0,No,No,Spring
702,12.95,12.95,0.0,5.0,17.0,No,No,Spring
703,22.0,22.0,0.0,4.9612,1619.0,No,No,Spring
704,50.0,50.0,0.0,4.9429,453.0,Yes,No,Spring
705,9.5,9.5,0.0,5.0,132.0,No,No,Spring
706,12.0,12.0,0.0,4.6429,153.0,No,No,Spring
707,9.79,13.99,30.0,4.9444,2012.0,No,No,Spring
708,7.21,7.21,0.0,5.0,5.0,No,No,Spring
709,8.99,8.99,0.0,5.0,152.0,Yes,No,Spring
710,4.95,4.95,0.0,,,No,No,Spring
711,15.0,15.0,0.0,4.9524,794.0,Yes,No,Spring
712,21.0,21.0,0.0,4.9451,1726.0,Yes,No,Spring
713,17.18,17.18,0.0,,,No,No,Spring
714,12.95,12.95,0.0,4.871,185.0,No,No,Spring
715,7.73,11.04,30.0,4.9273,154.0,No,No,Spring
716,8.0,8.0,0.0,5.0,44.0,No,No,Spring
717,8.99,8.99,0.0,4.9836,265.0,No,No,Spring
718,3.97,3.97,0.0,5.0,8.0,Yes,No,Spring
719,3.5,3.5,0.0,5.0,93.0,No,No,Spring
720,20.0,20.0,0.0,4.8857,172.0,Yes,No,Spring
721,9.99,9.99,0.0,5.0,60.0,Yes,No,Spring
722,7.7,11.0,30.0,4.803,174.0,No,No,Spring
723,0.89,0.99,10.0,4.9107,4440.0,No,No,Spring
724,89.95,89.95,0.0,4.5,115.0,Yes,No,Spring
725,25.0,25.0,0.0,5.0,9.0,Yes,No,Spring
726,7.99,7.99,0.0,4.9293,3633.0,No,No,Spring
727,9.0,9.0,0.0,4.9176,241.0,No,No,Spring
728,8.99,8.99,0.0,4.9694,5604.0,No,No,Spring
729,4.75,4.75,0.0,,,Yes,No,Spring
730,4.32,4.32,0.0,4.9231,25.0,No,No,Spring
731,6.99,9.99,30.0,4.921,1334.0,No,No,Spring
732,4.4,8.8,50.0,4.8783,5772.0,No,No,Spring
733,18.0,18.0,0.0,4.9755,1920.0,Yes,No,Spring
734,6.29,8.99,30.0,4.8828,1719.0,No,No,Spring
735,8.4,8.4,0.0,4.963,165.0,No,No,Spring
736,19.85,39.7,50.0,5.0,21.0,Yes,No,Spring
737,4.76,4.76,0.0,,,No,No,Spring
738,61.11,61.11,0.0,4.988,1059.0,Yes,No,Spring
739,7.96,9.95,20.0,4.9574,195.0,No,No,Spring
740,28.0,28.0,0.0,5.0,110.0,Yes,No,Spring
741,0.64,0.64,0.0,4.8,121.0,No,No,Spring
742,25.9,25.9,0.0,5.0,25.0,Yes,No,Spring
743,14.0,14.0,0.0,5.0,1598.0,Yes,No,Spring
744,2.5,2.5,0.0,4.9506,1943.0,Yes,No,Spring
745,11.0,11.0,0.0,4.9612,1619.0,No,No,Spring
746,12.0,12.0,0.0,4.6429,153.0,No,No,Spring
747,6.99,6.99,0.0,4.5,4.0,No,No,Spring
748,1.96,2.31,15.0,4.9732,298.0,No,No,Spring
749,12.27,12.27,0.0,4.0,34.0,Yes,No,Spring
750,5.5,5.5,0.0,,,Yes,No,Spring
751,5.5,5.5,0.0,,,Yes,No,Spring
752,5.2,5.2,0.0,,,Yes,No,Spring
753,4.4,8.8,50.0,4.8783,5772.0,No,No,Spring
754,4.4,8.8,50.0,4.8783,5772.0,No,No,Spring
755,4.4,8.8,50.0,4.8783,5772.0,No,No,Spring
756,4.4,8.8,50.0,4.8783,5772.0,No,No,Spring
757,4.4,8.8,50.0,4.8783,5772.0,No,No,Spring
758,4.0,8.0,50.0,4.8783,5772.0,No,No,Spring
759,4.4,8.8,50.0,4.8783,5772.0,No,No,Spring
760,4.4,8.8,50.0,4.8783,5772.0,No,No,Spring
761,4.4,8.8,50.0,4.8783,5772.0,No,No,Spring
762,3.0,6.0,50.0,4.8783,5772.0,No,No,Spring
763,6.99,9.99,30.0,4.921,1334.0,No,No,Spring
764,6.99,9.99,30.0,4.921,1334.0,No,No,Spring
765,4.4,8.8,50.0,4.8783,5772.0,No,No,Spring
766,6.99,9.99,30.0,4.921,1334.0,No,No,Spring
767,4.4,8.8,50.0,4.8783,5772.0,No,No,Spring
768,6.99,9.99,30.0,4.921,1334.0,No,No,Spring
769,4.4,8.8,50.0,4.8783,5772.0,No,No,Spring
770,6.99,9.99,30.0,4.921,1334.0,No,No,Spring
771,4.4,8.8,50.0,4.8783,5772.0,No,No,Spring
772,4.4,8.8,50.0,4.8783,5772.0,No,No,Spring
773,4.4,8.8,50.0,4.8783,5772.0,No,No,Spring
774,4.4,8.8,50.0,4.8783,5772.0,No,No,Spring
775,4.4,8.8,50.0,4.8783,5772.0,No,No,Spring
776,17.49,24.99,30.0,4.921,1334.0,No,No,Spring
777,15.0,15.0,0.0,4.9755,1920.0,Yes,No,Spring
778,19.85,39.7,50.0,5.0,21.0,Yes,No,Spring
779,5.59,7.99,30.0,4.8828,1719.0,No,No,Spring
780,8.4,8.4,0.0,4.963,165.0,No,No,Spring
781,4.06,4.06,0.0,,,No,No,Spring
782,28.0,28.0,0.0,5.0,110.0,Yes,No,Spring
783,61.11,61.11,0.0,4.988,1059.0,Yes,No,Spring
784,25.9,25.9,0.0,5.0,25.0,Yes,No,Spring
785,3.96,4.95,20.0,4.9574,195.0,No,No,Spring
786,22.0,22.0,0.0,4.9612,1619.0,No,No,Spring
787,14.0,14.0,0.0,5.0,1598.0,Yes,No,Spring
788,4.4,8.8,50.0,4.8783,5772.0,No,No,Spring
789,6.99,6.99,0.0,4.5,4.0,No,No,Spring
790,4.4,8.8,50.0,4.8783,5772.0,No,No,Spring
791,6.99,9.99,30.0,4.921,1334.0,No,No,Spring
792,4.4,8.8,50.0,4.8783,5772.0,No,No,Spring
793,19.85,39.7,50.0,5.0,21.0,Yes,No,Spring
794,4.4,8.8,50.0,4.8783,5772.0,No,No,Spring
795,19.85,39.7,50.0,5.0,21.0,Yes,No,Spring
796,19.85,39.7,50.0,5.0,21.0,Yes,No,Spring
797,2.79,3.99,30.0,4.921,1334.0,No,No,Spring
798,19.85,39.7,50.0,5.0,21.0,Yes,No,Spring
799,4.4,8.8,50.0,4.8783,5772.0,No,No,Spring
800,4.19,5.99,30.0,4.921,1334.0,No,No,Spring
801,12.59,17.99,30.0,4.921,1334.0,No,No,Spring
802,4.0,8.0,50.0,4.8783,5772.0,No,No,Spring
803,5.59,7.99,30.0,4.8828,1719.0,No,No,Spring
804,8.4,8.4,0.0,4.963,165.0,No,No,Spring
805,8.4,8.4,0.0,4.963,165.0,No,No,Spring
806,4.4,8.8,50.0,4.8783,5772.0,No,No,Spring
807,16.79,23.99,30.0,4.921,1334.0,No,No,Spring
808,4.4,8.8,50.0,4.8783,5772.0,No,No,Spring
809,4.4,8.8,50.0,4.8783,5772.0,No,No,Spring
810,4.4,8.8,50.0,4.8783,5772.0,No,No,Spring
811,5.59,7.99,30.0,4.8828,1719.0,No,No,Spring
812,4.76,4.76,0.0,,,No,No,Spring
813,4.76,4.76,0.0,,,No,No,Spring
814,4.76,4.76,0.0,,,No,No,Spring
815,4.13,4.13,0.0,,,No,No,Spring
816,4.13,4.13,0.0,,,No,No,Spring
817,4.76,4.76,0.0,,,No,No,Spring
818,4.06,4.06,0.0,,,No,No,Spring
819,4.76,4.76,0.0,,,No,No,Spring
820,4.76,4.76,0.0,,,No,No,Spring
821,19.85,39.7,50.0,5.0,21.0,Yes,No,Spring
822,4.4,8.8,50.0,4.8783,5772.0,No,No,Spring
823,5.59,7.99,30.0,4.8828,1719.0,No,No,Spring
824,6.99,9.99,30.0,4.921,1334.0,No,No,Spring
825,15.0,15.0,0.0,4.9755,1920.0,Yes,No,Spring
826,14.4,14.4,0.0,4.963,165.0,No,No,Spring
827,61.11,61.11,0.0,4.988,1059.0,Yes,No,Spring
828,28.0,28.0,0.0,5.0,110.0,Yes,No,Spring
829,7.96,9.95,20.0,4.9574,195.0,No,No,Spring
830,25.9,25.9,0.0,5.0,25.0,Yes,No,Spring
831,4.06,4.06,0.0,,,No,No,Spring
832,4.06,4.06,0.0,,,No,No,Spring
833,4.76,4.76,0.0,,,No,No,Spring
834,4.13,4.13,0.0,,,No,No,Spring
835,4.06,4.06,0.0,,,No,No,Spring
836,4.76,4.76,0.0,,,No,No,Spring
837,4.06,4.06,0.0,,,No,No,Spring
838,4.76,4.76,0.0,,,No,No,Spring
839,4.76,4.76,0.0,,,No,No,Spring
840,4.76,4.76,0.0,,,No,No,Spring
841,4.76,4.76,0.0,,,No,No,Spring
842,4.76,4.76,0.0,,,No,No,Spring
843,4.76,4.76,0.0,,,No,No,Spring
844,4.13,4.13,0.0,,,No,No,Spring
845,4.13,4.13,0.0,,,No,No,Spring
846,4.13,4.13,0.0,,,No,No,Spring
847,4.13,4.13,0.0,,,No,No,Spring
848,4.76,4.76,0.0,,,No,No,Spring
849,4.06,4.06,0.0,,,No,No,Spring
850,4.13,4.13,0.0,,,No,No,Spring
851,4.76,4.76,0.0,,,No,No,Spring
852,4.76,4.76,0.0,,,No,No,Spring
853,4.06,4.06,0.0,,,No,No,Spring
854,4.76,4.76,0.0,,,No,No,Spring
855,4.13,4.13,0.0,,,No,No,Spring
856,4.13,4.13,0.0,,,No,No,Spring
857,4.13,4.13,0.0,,,No,No,Spring
858,4.76,4.76,0.0,,,No,No,Spring
859,4.76,4.76,0.0,,,No,No,Spring
860,4.06,4.06,0.0,,,No,No,Spring
861,4.76,4.76,0.0,,,No,No,Spring
862,4.06,4.06,0.0,,,No,No,Spring
863,4.06,4.06,0.0,,,No,No,Spring
864,4.76,4.76,0.0,,,No,No,Spring
865,4.76,4.76,0.0,,,No,No,Spring
866,4.4,8.8,50.0,4.8783,5772.0,No,No,Spring
867,19.85,39.7,50.0,5.0,21.0,Yes,No,Spring
868,5.59,7.99,30.0,4.8828,1719.0,No,No,Spring
869,6.99,9.99,30.0,4.921,1334.0,No,No,Spring
870,14.4,14.4,0.0,4.963,165.0,No,No,Spring
871,26.0,26.0,0.0,4.9755,1920.0,Yes,No,Spring
872,25.9,25.9,0.0,5.0,25.0,Yes,No,Spring
873,28.0,28.0,0.0,5.0,110.0,Yes,No,Spring
874,4.76,4.76,0.0,,,No,No,Spring
875,7.96,9.95,20.0,4.9574,195.0,No,No,Spring
876,4.06,4.06,0.0,,,No,No,Spring
877,4.13,4.13,0.0,,,No,No,Spring
878,4.13,4.13,0.0,,,No,No,Spring
879,4.76,4.76,0.0,,,No,No,Spring
880,4.13,4.13,0.0,,,No,No,Spring
881,4.06,4.06,0.0,,,No,No,Spring
882,4.76,4.76,0.0,,,No,No,Spring
883,4.76,4.76,0.0,,,No,No,Spring
884,4.13,4.13,0.0,,,No,No,Spring
885,4.06,4.06,0.0,,,No,No,Spring
886,4.06,4.06,0.0,,,No,No,Spring
887,4.13,4.13,0.0,,,No,No,Spring
888,6.39,6.39,0.0,,,No,No,Spring
889,4.13,4.13,0.0,,,No,No,Spring
890,4.06,4.06,0.0,,,No,No,Spring
891,4.13,4.13,0.0,,,No,No,Spring
892,4.76,4.76,0.0,,,No,No,Spring
893,6.39,6.39,0.0,,,No,No,Spring
894,4.06,4.06,0.0,,,No,No,Spring
895,4.06,4.06,0.0,,,No,No,Spring
896,4.13,4.13,0.0,,,No,No,Spring
897,4.76,4.76,0.0,,,No,No,Spring
898,4.13,4.13,0.0,,,No,No,Spring
899,4.76,4.76,0.0,,,No,No,Spring
900,4.13,4.13,0.0,,,No,No,Spring
901,4.13,4.13,0.0,,,No,No,Spring
902,4.76,4.76,0.0,,,No,No,Spring
903,4.13,4.13,0.0,,,No,No,Spring
904,4.13,4.13,0.0,,,No,No,Spring
905,4.76,4.76,0.0,,,No,No,Spring
906,4.76,4.76,0.0,,,No,No,Spring
907,4.4,8.8,50.0,4.8783,5772.0,No,No,Spring
908,4.4,8.8,50.0,4.8783,5772.0,No,No,Spring
909,4.2,8.4,50.0,4.8783,5772.0,No,No,Spring
910,4.4,8.8,50.0,4.8783,5772.0,No,No,Spring
911,19.85,39.7,50.0,5.0,21.0,Yes,No,Spring
